$Trinity Lake updated withdrawals year 2016 YC 08/31/22,,
",,,",,
Jday,Power generation and Jet (cms),Auxiallary (cms)
312.708,0.0283,0.0283
312.75,2.081182,0.0283
312.792,39.2142063,0.0283
312.833,41.7760921,0.0283
312.875,41.677127,0.0283
312.917,40.9357802,0.0283
312.958,3.3369945,0.0283
313,0.0283,0.0283
313.042,0.0283,0.0283
313.083,0.0283,0.0283
313.125,0.0283,0.0283
313.167,0.0283,0.0283
313.208,0.0283,0.0283
313.25,0.0283,0.0283
313.292,0.0283,0.0283
313.333,0.0283,0.0283
313.375,0.0283,0.0283
313.417,0.0283,0.0283
313.458,0.0283,0.0283
313.5,0.0283,0.1675643
313.542,0.0283,0.0283
313.583,0.0283,0.0283
313.625,0.0283,0.0283
313.667,0.0283,0.0283
313.708,0.0283,0.0283
313.75,42.0788455,0.0283
313.792,51.3326625,0.0283
313.833,38.0868192,0.0283
313.875,37.1960201,0.0283
313.917,36.3732542,0.0283
313.958,2.928201,0.0283
314,0.0283,0.0283
314.042,0.0283,0.0283
314.083,0.0283,0.0283
314.125,0.0283,0.0283
314.167,0.0283,0.0283
314.208,0.0283,0.0283
314.25,0.0283,0.0283
314.292,0.0283,0.0283
314.333,0.0283,0.0283
314.375,0.0283,0.0283
314.417,0.0283,0.0283
314.458,0.0283,0.0283
314.5,0.0283,0.0283
314.542,0.0283,0.0283
314.583,0.0283,0.0283
314.625,0.0283,0.0283
314.667,0.0283,0.0283
314.708,0.0283,0.0283
314.75,2.6678693,0.0283
314.792,43.9390045,0.0283
314.833,46.4656002,0.0283
314.875,46.6379755,0.0283
314.917,45.5096262,0.0283
314.958,3.6849147,0.0283
315,0.0283,0.0283
315.042,0.0283,0.0283
315.083,0.0283,0.0283
315.125,0.0283,0.0283
315.167,0.0283,0.0283
315.208,0.0283,0.0283
315.25,0.0283,0.0283
315.292,0.0283,0.0283
315.333,0.0283,0.0283
315.375,0.0283,0.0283
315.417,0.0283,0.0283
315.458,0.0283,0.0283
315.5,0.0283,0.0283
315.542,0.0283,0.0283
315.583,0.0283,0.0283
315.625,0.0283,0.0283
315.667,0.0283,0.0283
315.708,0.0283,0.0283
315.75,2.0835309,0.0283
315.792,43.8641227,0.0283
315.833,46.4655436,0.0283
315.875,46.5015978,0.0283
315.917,45.1800161,0.0283
315.958,3.2212758,0.0283
316,0.0283,0.0283
316.042,0.0283,0.0283
316.083,0.0283,0.0283
316.125,0.0283,0.0283
316.167,0.0283,0.0283
316.208,0.0283,0.0283
316.25,0.0283,0.0283
316.292,0.0283,0.0283
316.333,0.0283,0.0283
316.375,0.0283,0.0283
316.417,0.0283,0.0283
316.458,0.0283,0.0283
316.5,0.0283,0.0283
316.542,0.0283,0.0283
316.583,0.0283,0.0283
316.625,0.0283,0.0283
316.667,0.0283,0.0283
316.708,3.0522399,0.0283
316.75,43.8425298,0.0283
316.792,46.6815292,0.0283
316.833,46.7679008,0.0283
316.875,45.5500103,0.0283
316.917,3.1827595,0.0283
316.958,0.0283,0.0283
317,0.0283,0.0283
317.042,0.0283,0.0283
317.083,0.0283,0.0283
317.125,0.0283,0.0283
317.167,0.0283,0.0283
317.208,0.0283,0.0283
317.25,0.0283,0.0283
317.292,0.0283,0.0283
317.333,0.0283,0.0283
317.375,0.0283,0.0283
317.417,0.0283,0.0283
317.458,0.0283,0.0283
317.5,0.0283,0.0283
317.542,0.0283,0.0283
317.583,0.0283,0.0283
317.625,0.0283,0.0283
317.667,0.0283,0.0283
317.708,2.323147,0.0283
317.75,48.5591776,0.0283
317.792,46.0377042,0.0283
317.833,29.7382343,0.0283
317.875,27.6582975,0.0283
317.917,2.7999737,0.0283
317.958,0.0283,0.0283
318,0.0283,0.0283
318.042,0.0283,0.0283
318.083,0.0283,0.0283
318.125,0.0283,0.0283
318.167,0.0283,0.0283
318.208,0.0283,0.0283
318.25,0.0283,0.0283
318.292,0.0283,0.0283
318.333,0.0283,0.0283
318.375,0.0283,0.0283
318.417,0.0283,0.0283
318.458,0.0283,0.0283
318.5,0.0283,0.0283
318.542,0.0283,0.0283
318.583,0.0283,0.0283
318.625,0.0283,0.0283
318.667,0.0283,0.0283
318.708,1.8020591,0.0283
318.75,39.3723467,0.0283
318.792,50.3899612,0.0283
318.833,33.9708106,0.0283
318.875,32.1827883,0.0283
318.917,3.0092239,0.0283
318.958,0.0283,0.0283
319,0.0283,0.0283
319.042,0.0283,0.0283
319.083,0.0283,0.0283
319.125,0.0283,0.0283
319.167,0.0283,0.0283
319.208,0.0283,0.0283
319.25,0.0283,0.0283
319.292,0.0283,0.0283
319.333,0.0283,0.0283
319.375,0.0283,0.0283
319.417,0.0283,0.0283
319.458,0.0283,0.0283
319.5,0.0283,0.0283
319.542,0.0283,0.0283
319.583,0.0283,0.0283
319.625,0.0283,0.0283
319.667,0.0283,0.0283
319.708,2.2900077,0.0283
319.75,48.534217,0.0283
319.792,51.4756058,0.0283
319.833,50.0501914,0.0283
319.875,3.2212758,0.0283
319.917,0.0283,0.0283
319.958,0.0283,0.0283
320,0.0283,0.0283
320.042,0.0283,0.0283
320.083,0.0283,0.0283
320.125,0.0283,0.0283
320.167,0.0283,0.0283
320.208,0.0283,0.0283
320.25,0.0283,0.0283
320.292,0.0283,0.0283
320.333,0.0283,0.0283
320.375,0.0283,0.0283
320.417,0.0283,0.0283
320.458,0.0283,0.0283
320.5,0.0283,0.0283
320.542,0.0283,0.0283
320.583,0.0283,0.0283
320.625,0.0283,0.0283
320.667,2.2425769,0.0283
320.708,50.0102884,0.0283
320.75,50.0102884,0.0283
320.792,50.0102884,0.0283
320.833,50.0102884,0.0283
320.875,50.0102884,0.0283
320.917,50.0271552,0.0283
320.958,3.4664953,0.0283
321,0.0283,0.0283
321.042,0.0283,0.0283
321.083,0.0283,0.0283
321.125,0.0283,0.0283
321.167,0.0283,0.0283
321.208,0.0283,0.0283
321.25,0.0283,0.0283
321.292,0.0283,0.0283
321.333,0.0283,0.0283
321.375,0.0283,0.0283
321.417,0.0283,0.0283
321.458,0.0283,0.0283
321.5,0.0283,0.0283
321.542,0.0283,0.0283
321.583,0.0283,0.0283
321.625,2.4790234,0.0283
321.667,48.4307522,0.0283
321.708,51.3344171,0.0283
321.75,51.4062425,0.0283
321.792,51.3358038,0.0283
321.833,51.5618642,0.0283
321.875,51.3544252,0.0283
321.917,50.0645678,0.0283
321.958,3.7399582,0.0283
322,0.0283,0.0283
322.042,0.0283,0.0283
322.083,0.0283,0.0283
322.125,0.0283,0.0283
322.167,0.0283,0.0283
322.208,0.0283,0.0283
322.25,0.0283,0.0283
322.292,0.0283,0.0283
322.333,0.0283,0.0283
322.375,0.0283,0.0283
322.417,0.0283,0.0283
322.458,0.0283,0.0283
322.5,0.0283,0.0283
322.542,2.157309,0.0283
322.583,49.0136756,0.0283
322.625,51.5561759,0.0283
322.667,51.3757917,0.0283
322.708,51.7435219,0.0283
322.75,51.6915065,0.0283
322.792,46.3472779,0.0283
322.833,51.60505,0.0283
322.875,50.4264116,0.0283
322.917,3.1057552,0.0283
322.958,0.0283,0.0283
323,0.0283,0.0283
323.042,0.0283,0.0283
323.083,0.0283,0.0283
323.125,0.0283,0.0283
323.167,0.0283,0.0283
323.208,0.0283,0.0283
323.25,0.0283,0.0283
323.292,0.0283,0.0283
323.333,0.0283,0.0283
323.375,0.0283,0.0283
323.417,0.0283,0.0283
323.458,0.0283,0.0283
323.5,0.0283,0.0283
323.542,2.1091141,0.0283
323.583,42.9038471,0.0283
323.625,16.2443698,0.0283
323.667,23.8543813,0.0283
323.708,49.4614382,0.0283
323.75,51.3876211,0.0283
323.792,51.4322502,0.0283
323.833,51.4754926,0.0283
323.875,50.1266297,0.0283
323.917,3.2947143,0.0283
323.958,0.0283,0.0283
324,0.0283,0.0283
324.042,0.0283,0.0283
324.083,0.0283,0.0283
324.125,0.0283,0.0283
324.167,0.0283,0.0283
324.208,0.0283,0.0283
324.25,0.0283,0.0283
324.292,0.0283,0.0283
324.333,0.0283,0.0283
324.375,0.0283,0.0283
324.417,0.0283,0.0283
324.458,0.0283,0.0283
324.5,0.0283,0.0283
324.542,0.0283,0.0283
324.583,0.0283,0.0283
324.625,0.0283,0.0283
324.667,2.2476709,0.0283
324.708,48.7703805,0.0283
324.75,51.3891493,0.0283
324.792,51.3355208,0.0283
324.833,51.6154927,0.0283
324.875,51.4739927,0.0283
324.917,51.4637764,0.0283
324.958,49.9968176,0.0283
325,3.3448053,0.0283
325.042,0.0283,0.0283
325.083,0.0283,0.0283
325.125,0.0283,0.0283
325.167,0.0283,0.0283
325.208,0.0283,0.0283
325.25,0.0283,0.0283
325.292,0.0283,0.0283
325.333,0.0283,0.0283
325.375,0.0283,0.0283
325.417,0.0283,0.0283
325.458,0.0283,0.0283
325.5,0.0283,0.0283
325.542,2.2746691,0.0283
325.583,48.2924218,0.0283
325.625,51.4753511,0.0283
325.667,51.4323351,0.0283
325.708,51.5186784,0.0283
325.75,51.5186784,0.0283
325.792,51.4755775,0.0283
325.833,51.3041361,0.0283
325.875,51.4207604,0.0283
325.917,50.0042039,0.0283
325.958,3.8563561,0.0283
326,0.0283,0.0283
326.042,0.0283,0.0283
326.083,0.0283,0.0283
326.125,0.0283,0.0283
326.167,0.0283,0.0283
326.208,0.0283,0.0283
326.25,0.0283,0.0283
326.292,0.0283,0.0283
326.333,0.0283,0.0283
326.375,0.0283,0.0283
326.417,0.0283,0.0283
326.458,0.0283,0.0283
326.5,0.0283,0.0283
326.542,2.9143906,0.0283
326.583,48.5817893,0.0283
326.625,51.5074716,0.0283
326.667,42.1688961,0.0283
326.708,51.3026928,0.0283
326.75,51.4754926,0.0283
326.792,51.214793,0.0283
326.833,51.2610069,0.0283
326.875,49.5361219,0.0283
326.917,3.8805526,0.0283
326.958,0.0283,0.0283
327,0.0283,0.0283
327.042,0.0283,0.0283
327.083,0.0283,0.0283
327.125,0.0283,0.0283
327.167,0.0283,0.0283
327.208,0.0283,0.0283
327.25,0.0283,0.0283
327.292,0.0283,0.0283
327.333,0.0283,0.0283
327.375,0.0283,0.0283
327.417,0.0283,0.0283
327.458,0.0283,0.0283
327.5,0.0283,0.0283
327.542,0.0283,0.0283
327.583,0.0283,0.0283
327.625,0.0283,0.0283
327.667,1.1119636,0.0283
327.708,14.1928179,0.0283
327.75,48.784672,0.0283
327.792,51.1457127,0.0283
327.833,51.1439015,0.0283
327.875,51.5319228,0.0283
327.917,50.1826354,0.0283
327.958,3.3418621,0.0283
328,0.0283,0.0283
328.042,0.0283,0.0283
328.083,0.0283,0.0283
328.125,0.0283,0.0283
328.167,0.0283,0.0283
328.208,0.0283,0.0283
328.25,0.0283,0.0283
328.292,0.0283,0.0283
328.333,0.0283,0.0283
328.375,0.0283,0.0283
328.417,0.0283,0.0283
328.458,0.0283,0.0283
328.5,0.0283,0.0283
328.542,0.7146316,0.0283
328.583,13.3798155,0.0283
328.625,13.8383604,0.0283
328.667,14.977492,0.0283
328.708,48.6983287,0.0283
328.75,51.2652519,0.0283
328.792,51.3459635,0.0283
328.833,50.0068924,0.0283
328.875,3.2900448,0.0283
328.917,0.0283,0.0283
328.958,0.0283,0.0283
329,0.0283,0.0283
329.042,0.0283,0.0283
329.083,0.0283,0.0283
329.125,0.0283,0.0283
329.167,0.0283,0.0283
329.208,0.0283,0.0283
329.25,1.3011208,0.0283
329.292,26.6962673,0.0283
329.333,27.8739435,0.0283
329.375,28.1071355,0.0283
329.417,28.2827653,0.0283
329.458,28.1114371,0.0283
329.5,28.3734385,0.0283
329.542,28.1762441,0.0283
329.583,22.3311904,0.0283
329.625,20.5532146,0.0283
329.667,24.8865672,0.0283
329.708,28.5850376,0.0283
329.75,48.1037457,0.0283
329.792,51.4322502,0.0283
329.833,51.1515425,0.0283
329.875,51.2810999,0.0283
329.917,49.7506925,0.0283
329.958,3.5280478,0.0283
330,0.0283,0.0283
330.042,0.0283,0.0283
330.083,0.0283,0.0283
330.125,0.0283,0.0283
330.167,0.0283,0.0283
330.208,0.0283,0.0283
330.25,0.0283,0.0283
330.292,0.0283,0.0283
330.333,0.0283,0.0283
330.375,0.0283,0.0283
330.417,0.0283,0.0283
330.458,0.0283,0.0283
330.5,0.0283,0.0283
330.542,0.0283,0.0283
330.583,2.2030418,0.0283
330.625,48.7717389,0.0283
330.667,51.2853732,0.0283
330.708,51.1472126,0.0283
330.75,51.1903135,0.0283
330.792,51.3199558,0.0283
330.833,51.2406875,0.0283
330.875,51.3832629,0.0283
330.917,49.7247414,0.0283
330.958,3.1935135,0.0283
331,0.0283,0.0283
331.042,0.0283,0.0283
331.083,0.0283,0.0283
331.125,0.0283,0.0283
331.167,0.0283,0.0283
331.208,0.0283,0.0283
331.25,0.0283,0.0283
331.292,0.0283,0.0283
331.333,0.0283,0.0283
331.375,0.0283,0.0283
331.417,0.0283,0.0283
331.458,0.0283,0.0283
331.5,0.0283,0.0283
331.542,0.0283,0.0283
331.583,0.0283,0.0283
331.625,0.0283,0.0283
331.667,0.0283,0.0283
331.708,2.2185219,0.0283
331.75,48.4924179,0.0283
331.792,51.2767983,0.0283
331.833,51.11263,0.0283
331.875,51.259507,0.0283
331.917,49.7002336,0.0283
331.958,3.7298834,0.0283
332,0.0283,0.0283
332.042,0.0283,0.0283
332.083,0.0283,0.0283
332.125,0.0283,0.0283
332.167,0.0283,0.0283
332.208,0.0283,0.0283
332.25,0.0283,0.0283
332.292,0.0283,0.0283
332.333,0.0283,0.0283
332.375,0.0283,0.0283
332.417,0.0283,0.0283
332.458,0.0283,0.0283
332.5,0.0283,0.0283
332.542,0.0283,0.0283
332.583,0.0283,0.0283
332.625,0.0283,0.0283
332.667,2.2678205,0.0283
332.708,48.7083752,0.0283
332.75,51.0435497,0.0283
332.792,51.181682,0.0283
332.833,51.0780757,0.0283
332.875,51.1299213,0.0283
332.917,49.6944887,0.0283
332.958,3.7830591,0.0283
333,0.0283,0.0283
333.042,0.0283,0.0283
333.083,0.0283,0.0283
333.125,0.0283,0.0283
333.167,0.0283,0.0283
333.208,0.0283,0.0283
333.25,0.0283,0.0283
333.292,0.0283,0.0283
333.333,0.0283,0.0283
333.375,0.0283,0.0283
333.417,0.0283,0.0283
333.458,0.0283,0.0283
333.5,0.0283,0.0283
333.542,0.0283,0.0283
333.583,0.0283,0.0283
333.625,0.0283,0.0283
333.667,0.0283,0.0283
333.708,2.0932661,0.0283
333.75,48.439129,0.0283
333.792,46.1255474,0.0283
333.833,47.7525427,0.0283
333.875,40.7212662,0.0283
333.917,3.6430873,0.0283
333.958,0.0283,0.0283
334,0.0283,0.0283
334.042,0.0283,0.0283
334.083,0.0283,0.0283
334.125,0.0283,0.0283
334.167,0.0283,0.0283
334.208,0.0283,0.0283
334.25,0.0283,0.0283
334.292,0.0283,0.0283
334.333,0.0283,0.0283
334.375,0.0283,0.0283
334.417,0.0283,0.0283
334.458,0.0283,0.0283
334.5,0.0283,0.0283
334.542,0.0283,0.0283
334.583,0.0283,0.0283
334.625,2.7323933,0.0283
334.667,48.0417687,0.0283
334.708,50.7843783,0.0283
334.75,50.9124358,0.0283
334.792,50.8602506,0.0283
334.833,51.0553225,0.0283
334.875,50.8722498,0.0283
334.917,49.644143,0.0283
334.958,3.2075786,0.0283
335,0.0283,0.0283
335.042,0.0283,0.0283
335.083,0.0283,0.0283
335.125,0.0283,0.0283
335.167,0.0283,0.0283
335.208,0.0283,0.0283
335.25,0.0283,0.0283
335.292,0.0283,0.0283
335.333,0.0283,0.0283
335.375,0.0283,0.0283
335.417,0.0283,0.0283
335.458,0.0283,0.0283
335.5,0.0283,0.0283
335.542,0.0283,0.1689793
335.583,0.0283,0.6759172
335.625,0.0283,0.0283
335.667,0.0283,0.0283
335.708,2.0982752,0.0283
335.75,43.1832247,0.0283
335.792,46.160413,0.0283
335.833,45.7372148,0.0283
335.875,44.8719423,0.0283
335.917,3.6295033,0.0283
335.958,0.0283,0.0283
336,0.0283,0.0283
336.042,0.0283,0.0283
336.083,0.0283,0.0283
336.125,0.0283,0.0283
336.167,0.0283,0.0283
336.208,0.0283,0.0283
336.25,0.0283,0.0283
336.292,0.0283,0.0283
336.333,0.0283,0.0283
336.375,0.0283,0.0283
336.417,0.0283,0.0283
336.458,0.0283,0.0283
336.5,0.0283,0.0283
336.542,0.0283,0.0283
336.583,0.0283,0.0283
336.625,0.0283,0.0283
336.667,0.0283,0.0283
336.708,2.4394034,0.0283
336.75,47.860394,0.0283
336.792,50.8588356,0.0283
336.833,51.0481909,0.0283
336.875,49.4048665,0.0283
336.917,15.3676075,0.0283
336.958,13.9384009,0.0283
337,12.040235,0.0283
337.042,10.6358475,0.0283
337.083,8.3633292,0.0283
337.125,8.0786312,0.0283
337.167,8.4068546,0.0283
337.208,11.2112997,0.0283
337.25,12.6883616,0.0283
337.292,31.2959512,0.0283
337.333,32.387086,0.0283
337.375,23.7809711,0.0283
337.417,2.0948509,0.0283
337.458,0.0283,0.0283
337.5,0.0283,0.0283
337.542,0.0283,0.0283
337.583,0.0283,0.0283
337.625,0.0283,0.0283
337.667,0.0283,0.0283
337.708,0.0283,0.0283
337.75,0.0283,0.0283
337.792,0.0283,0.0283
337.833,0.0283,0.0283
337.875,0.0283,0.0283
337.917,0.0283,0.0283
337.958,0.0283,0.0283
338,0.8890445,0.0283
338.042,13.4169168,0.0283
338.083,13.6846348,0.0283
338.125,13.7163025,0.0283
338.167,13.8660378,0.0283
338.208,13.5982349,0.0283
338.25,13.6846348,0.0283
338.292,15.6626916,0.0283
338.333,13.9996138,0.0283
338.375,13.8577742,0.0283
338.417,1.582536,0.0283
338.458,0.0283,0.0283
338.5,0.0283,0.0283
338.542,0.0283,0.0283
338.583,0.0283,0.0283
338.625,0.0283,0.0283
338.667,0.0283,0.0283
338.708,0.0283,0.0283
338.75,0.0283,0.0283
338.792,0.0283,0.0283
338.833,0.0283,0.0283
338.875,0.0283,0.0283
338.917,0.0283,0.0283
338.958,0.0283,0.0283
339,0.0283,0.0283
339.042,0.0283,0.0283
339.083,0.0283,0.0283
339.125,0.0283,0.0283
339.167,0.0283,0.0283
339.208,0.0283,0.0283
339.25,0.0283,0.0283
339.292,0.0283,0.0283
339.333,0.0283,0.0283
339.375,0.0283,0.0283
339.417,0.0283,0.0283
339.458,0.0283,0.0283
339.5,0.0283,0.0283
339.542,0.0283,0.0283
339.583,0.7164145,0.0283
339.625,13.1692352,0.0283
339.667,14.0488841,0.0283
339.708,14.9472393,0.0283
339.75,48.4708533,0.0283
339.792,51.0189853,0.0283
339.833,50.9138791,0.0283
339.875,50.8706933,0.0283
339.917,49.4080078,0.0283
339.958,3.8192548,0.0283
340,0.0283,0.0283
340.042,0.0283,0.0283
340.083,0.0283,0.0283
340.125,0.0283,0.0283
340.167,0.0283,0.0283
340.208,0.0283,0.0283
340.25,0.0283,0.0283
340.292,0.0283,0.0283
340.333,0.0283,0.0283
340.375,0.0283,0.0283
340.417,0.0283,0.0283
340.458,0.0283,0.0283
340.5,0.0283,0.0283
340.542,0.0283,0.0283
340.583,0.0283,0.0283
340.625,0.053204,0.0283
340.667,0.0283,0.0283
340.708,0.0283,0.0283
340.75,2.2411336,0.0283
340.792,48.372907,0.0283
340.833,50.9257368,0.0283
340.875,50.6414633,0.0283
340.917,49.3993763,0.0283
340.958,3.6079104,0.0283
341,0.0283,0.0283
341.042,0.0283,0.0283
341.083,0.0283,0.0283
341.125,0.0283,0.0283
341.167,0.0283,0.0283
341.208,0.0283,0.0283
341.25,0.0283,0.0283
341.292,0.0283,0.0283
341.333,0.0283,0.0283
341.375,0.0283,0.0283
341.417,0.0283,0.0283
341.458,0.0283,0.0283
341.5,0.0283,0.0283
341.542,0.0283,0.0283
341.583,0.0283,0.0283
341.625,0.0283,0.0283
341.667,0.0283,0.0283
341.708,2.230323,0.0283
341.75,48.0144875,0.0283
341.792,50.8966444,0.0283
341.833,49.2856103,0.0283
341.875,2.9905176,0.0283
341.917,0.0283,0.0283
341.958,0.0283,0.0283
342,0.0283,0.0283
342.042,0.0283,0.0283
342.083,0.0283,0.0283
342.125,0.0283,0.0283
342.167,0.0283,0.0283
342.208,0.0283,0.0283
342.25,0.0283,0.0283
342.292,0.0283,0.0283
342.333,0.0283,0.0283
342.375,0.0283,0.0283
342.417,0.0283,0.0283
342.458,0.0283,0.0283
342.5,0.0283,0.0283
342.542,0.0283,0.0283
342.583,0.0283,0.0283
342.625,2.3769453,0.0283
342.667,47.5523485,0.0283
342.708,50.6419161,0.0283
342.75,50.7641438,0.0283
342.792,50.7743035,0.0283
342.833,50.7959247,0.0283
342.875,50.9340287,0.0283
342.917,50.698035,0.0283
342.958,49.4670133,0.0283
343,3.5378679,0.0283
343.042,0.0283,0.0283
343.083,0.0283,0.0283
343.125,0.0283,0.0283
343.167,0.0283,0.0283
343.208,0.0283,0.0283
343.25,0.0283,0.0283
343.292,0.0283,0.0283
343.333,0.0283,0.0283
343.375,0.0283,0.0283
343.417,0.0283,0.0283
343.458,0.0283,0.0283
343.5,0.0283,0.0283
343.542,0.0283,0.0283
343.583,0.0283,0.0283
343.625,0.0283,0.0283
343.667,2.2084471,0.0283
343.708,47.8748553,0.0283
343.75,50.9109925,0.0283
343.792,50.8361673,0.0283
343.833,50.7638325,0.0283
343.875,50.9257368,0.0283
343.917,50.7293348,0.0283
343.958,49.6689055,0.0283
344,3.2252661,0.0283
344.042,0.0283,0.0283
344.083,0.0283,0.0283
344.125,0.0283,0.0283
344.167,0.0283,0.0283
344.208,0.0283,0.0283
344.25,0.0283,0.0283
344.292,0.0283,0.0283
344.333,0.0283,0.0283
344.375,0.0283,0.0283
344.417,0.0283,0.0283
344.458,0.0283,0.0283
344.5,0.0283,0.0283
344.542,0.0283,0.0283
344.583,0.0283,0.0283
344.625,3.6415025,0.0283
344.667,48.1598363,0.0283
344.708,50.7023366,0.0283
344.75,50.7887365,0.0283
344.792,50.8663917,0.0283
344.833,50.9138791,0.0283
344.875,50.6116634,0.0283
344.917,49.3145329,0.0283
344.958,3.0194685,0.0283
345,0.0283,0.0283
345.042,0.0283,0.0283
345.083,0.0283,0.0283
345.125,0.0283,0.0283
345.167,0.0283,0.0283
345.208,0.0283,0.0283
345.25,0.0283,0.0283
345.292,0.0283,0.0283
345.333,0.0283,0.0283
345.375,0.0283,0.0283
345.417,0.0283,0.0283
345.458,0.0283,0.0283
345.5,0.0283,0.0283
345.542,0.0283,0.0283
345.583,0.0283,0.0283
345.625,2.3023748,0.0283
345.667,48.3340794,0.0283
345.708,50.4270059,0.0283
345.75,50.8826076,0.0283
345.792,50.5133492,0.0283
345.833,50.5683927,0.0283
345.875,50.7991226,0.0283
345.917,48.9168613,0.0283
345.958,3.0078655,0.0283
346,0.0283,0.0283
346.042,0.0283,0.0283
346.083,0.0283,0.0283
346.125,0.0283,0.0283
346.167,0.0283,0.0283
346.208,0.0283,0.0283
346.25,0.0283,0.0283
346.292,0.0283,0.0283
346.333,0.0283,0.0283
346.375,0.0283,0.0283
346.417,0.0283,0.0283
346.458,0.0283,0.0283
346.5,0.0283,0.0283
346.542,0.0283,0.0283
346.583,2.273905,0.0283
346.625,47.1996739,0.0283
346.667,29.4229723,0.0283
346.708,28.5908957,0.0283
346.75,49.1173385,0.0283
346.792,50.6174649,0.0283
346.833,46.9521904,0.0283
346.875,48.0735779,0.0283
346.917,44.1449436,0.0283
346.958,3.1169337,0.0283
347,0.0283,0.0283
347.042,0.0283,0.0283
347.083,0.0283,0.0283
347.125,0.0283,0.0283
347.167,0.0283,0.0283
347.208,0.0283,0.0283
347.25,0.0283,0.0283
347.292,0.0283,0.0283
347.333,0.0283,0.0283
347.375,0.0283,0.0283
347.417,0.0283,0.0283
347.458,0.0283,0.0283
347.5,0.0283,0.0283
347.542,0.0283,0.0283
347.583,0.0283,0.0283
347.625,0.0283,0.0283
347.667,0.0283,0.0283
347.708,2.6284757,0.0283
347.75,47.457402,0.0283
347.792,50.5209619,0.0283
347.833,51.5157635,0.0283
347.875,49.2366796,0.0283
347.917,3.0201477,0.0283
347.958,0.0283,0.0283
348,0.0283,0.0283
348.042,0.0283,0.0283
348.083,0.0283,0.0283
348.125,0.0283,0.0283
348.167,0.0283,0.0283
348.208,0.0283,0.0283
348.25,0.0283,0.0283
348.292,0.0283,0.0283
348.333,0.0283,0.0283
348.375,0.0283,0.0283
348.417,0.0283,0.0283
348.458,0.0283,0.0283
348.5,0.0283,0.0283
348.542,0.0283,0.0283
348.583,0.0283,0.0283
348.625,0.0283,0.0283
348.667,0.0283,0.0283
348.708,4.028505,0.0283
348.75,47.7006688,0.0283
348.792,49.0481167,0.0283
348.833,3.0740309,0.0283
348.875,0.0283,0.0283
348.917,0.0283,0.0283
348.958,0.0283,0.0283
349,0.0283,0.0283
349.042,0.0283,0.0283
349.083,0.0283,0.0283
349.125,0.0283,0.0283
349.167,0.0283,0.0283
349.208,0.0283,0.0283
349.25,0.0283,0.0283
349.292,0.0283,0.0283
349.333,0.0283,0.0283
349.375,0.0283,0.0283
349.417,0.0283,0.0283
349.458,0.0283,0.0283
349.5,0.0283,0.0283
349.542,0.0283,0.0283
349.583,0.0283,0.0283
349.625,0.0283,0.0283
349.667,0.0283,0.0283
349.708,3.4080841,0.0283
349.75,47.572583,0.0283
349.792,50.0876323,0.0283
349.833,50.4230156,0.0283
349.875,50.3252108,0.0283
349.917,48.9560285,0.0283
349.958,3.5050682,0.0283
350,0.0283,0.0283
350.042,0.0283,0.0283
350.083,0.0283,0.0283
350.125,0.0283,0.0283
350.167,0.0283,0.0283
350.208,0.0283,0.0283
350.25,0.0283,0.0283
350.292,0.0283,0.0283
350.333,0.0283,0.0283
350.375,0.0283,0.0283
350.417,0.0283,0.0283
350.458,0.0283,0.0283
350.5,0.0283,0.0283
350.542,0.0283,0.0283
350.583,0.0283,0.0283
350.625,0.0283,0.0283
350.667,0.0283,0.0283
350.708,2.1713458,0.0283
350.75,47.295809,0.0283
350.792,49.5089256,0.0283
350.833,49.8418185,0.0283
350.875,49.5042278,0.0283
350.917,48.9492365,0.0283
350.958,15.6148363,0.0283
351,1.5074561,0.0283
351.042,0.0283,0.0283
351.083,0.0283,0.0283
351.125,0.0283,0.0283
351.167,0.0283,0.0283
351.208,0.0283,0.0283
351.25,0.0283,0.0283
351.292,0.0283,0.0283
351.333,0.0283,0.0283
351.375,0.0283,0.0283
351.417,0.0283,0.0283
351.458,0.0283,0.0283
351.5,0.0283,0.0283
351.542,0.0283,0.0283
351.583,0.0283,0.0283
351.625,0.0283,0.0283
351.667,0.0283,0.0283
351.708,0.7884097,0.0283
351.75,14.6261192,0.0283
351.792,47.8158781,0.0283
351.833,49.3793682,0.0283
351.875,48.2420478,0.0283
351.917,3.1835236,0.0283
351.958,0.0283,0.0283
352,0.0283,0.0283
352.042,0.0283,0.0283
352.083,0.0283,0.0283
352.125,0.0283,0.0283
352.167,0.0283,0.0283
352.208,0.0283,0.0283
352.25,0.0283,0.0283
352.292,0.0283,0.0283
352.333,0.0283,0.0283
352.375,0.0283,0.0283
352.417,0.0283,0.0283
352.458,0.0283,0.0283
352.5,0.0283,0.0283
352.542,0.0283,0.0283
352.583,0.0283,0.0283
352.625,0.0283,0.0283
352.667,0.0283,0.0283
352.708,0.0283,0.0283
352.75,2.2634906,0.0283
352.792,46.2665097,0.0283
352.833,49.497832,0.0283
352.875,49.1241022,0.0283
352.917,48.099529,0.0283
352.958,3.7130166,0.0283
353,0.0283,0.0283
353.042,0.0283,0.0283
353.083,0.0283,0.0283
353.125,0.0283,0.0283
353.167,0.0283,0.0283
353.208,0.0283,0.0283
353.25,0.0283,0.0283
353.292,0.0283,0.0283
353.333,0.0283,0.0283
353.375,0.0283,0.0283
353.417,0.0283,0.0283
353.458,0.0283,0.0283
