$Trinity lake Swift Cr inflow year updated 2016 YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
1,0.87781396
1.042,0.87781396
1.083,0.87781396
1.125,0.87781396
1.167,0.87781396
1.208,0.87781396
1.25,0.87781396
1.292,0.87781396
1.333,0.87781396
1.375,0.87781396
1.417,0.87781396
1.458,0.87781396
1.5,0.87781396
1.542,0.87781396
1.583,0.87781396
1.625,0.87781396
1.667,0.87781396
1.708,0.87781396
1.75,0.87781396
1.792,0.87781396
1.833,0.87781396
1.875,0.87781396
1.917,0.87781396
1.958,0.87781396
2,1.160979754
2.042,1.160979754
2.083,1.160979754
2.125,1.160979754
2.167,1.160979754
2.208,1.160979754
2.25,1.160979754
2.292,1.160979754
2.333,1.160979754
2.375,1.160979754
2.417,1.160979754
2.458,1.160979754
2.5,1.160979754
2.542,1.160979754
2.583,1.160979754
2.625,1.160979754
2.667,1.160979754
2.708,1.160979754
2.75,1.160979754
2.792,1.160979754
2.833,1.160979754
2.875,1.160979754
2.917,1.160979754
2.958,1.160979754
3,1.274246071
3.042,1.274246071
3.083,1.274246071
3.125,1.274246071
3.167,1.274246071
3.208,1.274246071
3.25,1.274246071
3.292,1.274246071
3.333,1.274246071
3.375,1.274246071
3.417,1.274246071
3.458,1.274246071
3.5,1.274246071
3.542,1.274246071
3.583,1.274246071
3.625,1.274246071
3.667,1.274246071
3.708,1.274246071
3.75,1.274246071
3.792,1.274246071
3.833,1.274246071
3.875,1.274246071
3.917,1.274246071
3.958,1.274246071
4,1.444145547
4.042,1.444145547
4.083,1.444145547
4.125,1.444145547
4.167,1.444145547
4.208,1.444145547
4.25,1.444145547
4.292,1.444145547
4.333,1.444145547
4.375,1.444145547
4.417,1.444145547
4.458,1.444145547
4.5,1.444145547
4.542,1.444145547
4.583,1.444145547
4.625,1.444145547
4.667,1.444145547
4.708,1.444145547
4.75,1.444145547
4.792,1.444145547
4.833,1.444145547
4.875,1.444145547
4.917,1.444145547
4.958,1.444145547
5,4.049270848
5.042,4.049270848
5.083,4.049270848
5.125,4.049270848
5.167,4.049270848
5.208,4.049270848
5.25,4.049270848
5.292,4.049270848
5.333,4.049270848
5.375,4.049270848
5.417,4.049270848
5.458,4.049270848
5.5,4.049270848
5.542,4.049270848
5.583,4.049270848
5.625,4.049270848
5.667,4.049270848
5.708,4.049270848
5.75,4.049270848
5.792,4.049270848
5.833,4.049270848
5.875,4.049270848
5.917,4.049270848
5.958,4.049270848
6,5.74826561
6.042,5.74826561
6.083,5.74826561
6.125,5.74826561
6.167,5.74826561
6.208,5.74826561
6.25,5.74826561
6.292,5.74826561
6.333,5.74826561
6.375,5.74826561
6.417,5.74826561
6.458,5.74826561
6.5,5.74826561
6.542,5.74826561
6.583,5.74826561
6.625,5.74826561
6.667,5.74826561
6.708,5.74826561
6.75,5.74826561
6.792,5.74826561
6.833,5.74826561
6.875,5.74826561
6.917,5.74826561
6.958,5.74826561
7,4.049270848
7.042,4.049270848
7.083,4.049270848
7.125,4.049270848
7.167,4.049270848
7.208,4.049270848
7.25,4.049270848
7.292,4.049270848
7.333,4.049270848
7.375,4.049270848
7.417,4.049270848
7.458,4.049270848
7.5,4.049270848
7.542,4.049270848
7.583,4.049270848
7.625,4.049270848
7.667,4.049270848
7.708,4.049270848
7.75,4.049270848
7.792,4.049270848
7.833,4.049270848
7.875,4.049270848
7.917,4.049270848
7.958,4.049270848
8,3.397989523
8.042,3.397989523
8.083,3.397989523
8.125,3.397989523
8.167,3.397989523
8.208,3.397989523
8.25,3.397989523
8.292,3.397989523
8.333,3.397989523
8.375,3.397989523
8.417,3.397989523
8.458,3.397989523
8.5,3.397989523
8.542,3.397989523
8.583,3.397989523
8.625,3.397989523
8.667,3.397989523
8.708,3.397989523
8.75,3.397989523
8.792,3.397989523
8.833,3.397989523
8.875,3.397989523
8.917,3.397989523
8.958,3.397989523
9,3.652838737
9.042,3.652838737
9.083,3.652838737
9.125,3.652838737
9.167,3.652838737
9.208,3.652838737
9.25,3.652838737
9.292,3.652838737
9.333,3.652838737
9.375,3.652838737
9.417,3.652838737
9.458,3.652838737
9.5,3.652838737
9.542,3.652838737
9.583,3.652838737
9.625,3.652838737
9.667,3.652838737
9.708,3.652838737
9.75,3.652838737
9.792,3.652838737
9.833,3.652838737
9.875,3.652838737
9.917,3.652838737
9.958,3.652838737
10,2.888291094
10.042,2.888291094
10.083,2.888291094
10.125,2.888291094
10.167,2.888291094
10.208,2.888291094
10.25,2.888291094
10.292,2.888291094
10.333,2.888291094
10.375,2.888291094
10.417,2.888291094
10.458,2.888291094
10.5,2.888291094
10.542,2.888291094
10.583,2.888291094
10.625,2.888291094
10.667,2.888291094
10.708,2.888291094
10.75,2.888291094
10.792,2.888291094
10.833,2.888291094
10.875,2.888291094
10.917,2.888291094
10.958,2.888291094
11,2.775024777
11.042,2.775024777
11.083,2.775024777
11.125,2.775024777
11.167,2.775024777
11.208,2.775024777
11.25,2.775024777
11.292,2.775024777
11.333,2.775024777
11.375,2.775024777
11.417,2.775024777
11.458,2.775024777
11.5,2.775024777
11.542,2.775024777
11.583,2.775024777
11.625,2.775024777
11.667,2.775024777
11.708,2.775024777
11.75,2.775024777
11.792,2.775024777
11.833,2.775024777
11.875,2.775024777
11.917,2.775024777
11.958,2.775024777
12,2.859974515
12.042,2.859974515
12.083,2.859974515
12.125,2.859974515
12.167,2.859974515
12.208,2.859974515
12.25,2.859974515
12.292,2.859974515
12.333,2.859974515
12.375,2.859974515
12.417,2.859974515
12.458,2.859974515
12.5,2.859974515
12.542,2.859974515
12.583,2.859974515
12.625,2.859974515
12.667,2.859974515
12.708,2.859974515
12.75,2.859974515
12.792,2.859974515
12.833,2.859974515
12.875,2.859974515
12.917,2.859974515
12.958,2.859974515
13,12.28939544
13.042,12.28939544
13.083,12.28939544
13.125,12.28939544
13.167,12.28939544
13.208,12.28939544
13.25,12.28939544
13.292,12.28939544
13.333,12.28939544
13.375,12.28939544
13.417,12.28939544
13.458,12.28939544
13.5,12.28939544
13.542,12.28939544
13.583,12.28939544
13.625,12.28939544
13.667,12.28939544
13.708,12.28939544
13.75,12.28939544
13.792,12.28939544
13.833,12.28939544
13.875,12.28939544
13.917,12.28939544
13.958,12.28939544
14,9.117938553
14.042,9.117938553
14.083,9.117938553
14.125,9.117938553
14.167,9.117938553
14.208,9.117938553
14.25,9.117938553
14.292,9.117938553
14.333,9.117938553
14.375,9.117938553
14.417,9.117938553
14.458,9.117938553
14.5,9.117938553
14.542,9.117938553
14.583,9.117938553
14.625,9.117938553
14.667,9.117938553
14.708,9.117938553
14.75,9.117938553
14.792,9.117938553
14.833,9.117938553
14.875,9.117938553
14.917,9.117938553
14.958,9.117938553
15,5.804898768
15.042,5.804898768
15.083,5.804898768
15.125,5.804898768
15.167,5.804898768
15.208,5.804898768
15.25,5.804898768
15.292,5.804898768
15.333,5.804898768
15.375,5.804898768
15.417,5.804898768
15.458,5.804898768
15.5,5.804898768
15.542,5.804898768
15.583,5.804898768
15.625,5.804898768
15.667,5.804898768
15.708,5.804898768
15.75,5.804898768
15.792,5.804898768
15.833,5.804898768
15.875,5.804898768
15.917,5.804898768
15.958,5.804898768
16,6.824295625
16.042,6.824295625
16.083,6.824295625
16.125,6.824295625
16.167,6.824295625
16.208,6.824295625
16.25,6.824295625
16.292,6.824295625
16.333,6.824295625
16.375,6.824295625
16.417,6.824295625
16.458,6.824295625
16.5,6.824295625
16.542,6.824295625
16.583,6.824295625
16.625,6.824295625
16.667,6.824295625
16.708,6.824295625
16.75,6.824295625
16.792,6.824295625
16.833,6.824295625
16.875,6.824295625
16.917,6.824295625
16.958,6.824295625
17,29.39260937
17.042,29.39260937
17.083,29.39260937
17.125,29.39260937
17.167,29.39260937
17.208,29.39260937
17.25,29.39260937
17.292,29.39260937
17.333,29.39260937
17.375,29.39260937
17.417,29.39260937
17.458,29.39260937
17.5,29.39260937
17.542,29.39260937
17.583,29.39260937
17.625,29.39260937
17.667,29.39260937
17.708,29.39260937
17.75,29.39260937
17.792,29.39260937
17.833,29.39260937
17.875,29.39260937
17.917,29.39260937
17.958,29.39260937
18,27.9767804
18.042,27.9767804
18.083,27.9767804
18.125,27.9767804
18.167,27.9767804
18.208,27.9767804
18.25,27.9767804
18.292,27.9767804
18.333,27.9767804
18.375,27.9767804
18.417,27.9767804
18.458,27.9767804
18.5,27.9767804
18.542,27.9767804
18.583,27.9767804
18.625,27.9767804
18.667,27.9767804
18.708,27.9767804
18.75,27.9767804
18.792,27.9767804
18.833,27.9767804
18.875,27.9767804
18.917,27.9767804
18.958,27.9767804
19,29.13776016
19.042,29.13776016
19.083,29.13776016
19.125,29.13776016
19.167,29.13776016
19.208,29.13776016
19.25,29.13776016
19.292,29.13776016
19.333,29.13776016
19.375,29.13776016
19.417,29.13776016
19.458,29.13776016
19.5,29.13776016
19.542,29.13776016
19.583,29.13776016
19.625,29.13776016
19.667,29.13776016
19.708,29.13776016
19.75,29.13776016
19.792,29.13776016
19.833,29.13776016
19.875,29.13776016
19.917,29.13776016
19.958,29.13776016
20,19.56675634
20.042,19.56675634
20.083,19.56675634
20.125,19.56675634
20.167,19.56675634
20.208,19.56675634
20.25,19.56675634
20.292,19.56675634
20.333,19.56675634
20.375,19.56675634
20.417,19.56675634
20.458,19.56675634
20.5,19.56675634
20.542,19.56675634
20.583,19.56675634
20.625,19.56675634
20.667,19.56675634
20.708,19.56675634
20.75,19.56675634
20.792,19.56675634
20.833,19.56675634
20.875,19.56675634
20.917,19.56675634
20.958,19.56675634
21,11.35494832
21.042,11.35494832
21.083,11.35494832
21.125,11.35494832
21.167,11.35494832
21.208,11.35494832
21.25,11.35494832
21.292,11.35494832
21.333,11.35494832
21.375,11.35494832
21.417,11.35494832
21.458,11.35494832
21.5,11.35494832
21.542,11.35494832
21.583,11.35494832
21.625,11.35494832
21.667,11.35494832
21.708,11.35494832
21.75,11.35494832
21.792,11.35494832
21.833,11.35494832
21.875,11.35494832
21.917,11.35494832
21.958,11.35494832
22,19.53843976
22.042,19.53843976
22.083,19.53843976
22.125,19.53843976
22.167,19.53843976
22.208,19.53843976
22.25,19.53843976
22.292,19.53843976
22.333,19.53843976
22.375,19.53843976
22.417,19.53843976
22.458,19.53843976
22.5,19.53843976
22.542,19.53843976
22.583,19.53843976
22.625,19.53843976
22.667,19.53843976
22.708,19.53843976
22.75,19.53843976
22.792,19.53843976
22.833,19.53843976
22.875,19.53843976
22.917,19.53843976
22.958,19.53843976
23,22.62494691
23.042,22.62494691
23.083,22.62494691
23.125,22.62494691
23.167,22.62494691
23.208,22.62494691
23.25,22.62494691
23.292,22.62494691
23.333,22.62494691
23.375,22.62494691
23.417,22.62494691
23.458,22.62494691
23.5,22.62494691
23.542,22.62494691
23.583,22.62494691
23.625,22.62494691
23.667,22.62494691
