 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
  324.3003,     13.34,      0.40,    327.66,
  324.3422,     13.33,      0.40,    327.66,
  324.3840,     13.30,      0.40,    327.66,
  324.4253,     13.26,      0.40,    327.66,
  324.4672,     13.23,      0.40,    327.66,
  324.5090,     13.22,      0.40,    327.66,
  324.5503,     13.20,      0.40,    327.66,
  324.5922,     13.18,      0.40,    327.66,
  324.6340,     13.17,      0.40,    327.66,
  324.6760,     13.16,      0.40,    327.66,
  324.7172,     13.19,      3.72,    327.66,
  324.7590,     13.46,     55.19,    327.66,
  324.8007,     13.46,     57.15,    327.66,
  324.8424,     13.25,      3.31,    327.66,
  324.8845,     13.22,      0.55,    327.66,
  324.9260,     13.23,      2.37,    327.66,
  324.9674,     13.24,      1.47,    327.66,
  325.0090,     13.24,      0.81,    327.66,
  325.0510,     13.24,      0.68,    327.66,
  325.0930,     13.24,      0.64,    327.66,
  325.1346,     13.25,      0.91,    327.66,
  325.1760,     13.27,      0.58,    327.66,
  325.2180,     13.28,      0.79,    327.66,
  325.2593,     13.30,      0.44,    327.66,
  325.3012,     13.30,      0.97,    327.66,
  325.3427,     13.30,      0.40,    327.66,
  325.3847,     13.28,      0.40,    327.66,
  325.4260,     13.26,      0.40,    327.66,
  325.4681,     13.25,      0.40,    327.66,
  325.5097,     13.24,      0.40,    327.66,
  325.5517,     13.22,      0.40,    327.66,
  325.5931,     13.19,      0.40,    327.66,
  325.6347,     13.18,      0.40,    327.66,
  325.6767,     13.17,      0.40,    327.66,
  325.7179,     13.21,      2.95,    327.66,
  325.7599,     13.37,     37.69,    327.66,
  325.8015,     13.26,     37.92,    327.66,
  325.8432,     13.10,      2.69,    327.66,
  325.8848,     13.10,      0.40,    327.66,
  325.9267,     13.10,      0.40,    327.66,
  325.9684,     13.12,      0.40,    327.66,
  326.0104,     13.15,      0.40,    327.66,
  326.0517,     13.20,      0.40,    327.66,
  326.0933,     13.28,      0.40,    327.66,
  326.1354,     13.33,      0.40,    327.66,
  326.1767,     13.35,      0.40,    327.66,
  326.2183,     13.37,      0.40,    327.66,
  326.2604,     13.37,      0.40,    327.66,
  326.3017,     13.36,      0.40,    327.66,
  326.3440,     13.35,      0.40,    327.66,
  326.3854,     13.31,      0.40,    327.66,
  326.4274,     13.26,      0.40,    327.66,
  326.4690,     13.22,      0.40,    327.66,
  326.5104,     13.16,      0.40,    327.66,
  326.5524,     13.11,      0.40,    327.66,
  326.5940,     13.08,      0.40,    327.66,
  326.6354,     13.06,      0.40,    327.66,
  326.6774,     13.04,      0.40,    327.66,
  326.7189,     13.03,      0.40,    327.66,
  326.7607,     13.03,      0.40,    327.66,
  326.8024,     13.02,      0.40,    327.66,
  326.8441,     13.02,      0.40,    327.66,
  326.8856,     13.03,      0.40,    327.66,
  326.9276,     13.03,      0.40,    327.66,
  326.9691,     13.03,      0.40,    327.66,
  327.0111,     13.03,      0.40,    327.66,
  327.0524,     13.03,      0.40,    327.66,
  327.0946,     13.02,      0.40,    327.66,
  327.1361,     13.02,      0.40,    327.66,
  327.1774,     13.02,      0.40,    327.66,
  327.2197,     13.03,      0.40,    327.66,
  327.2611,     13.03,      0.40,    327.66,
  327.3031,     13.04,      0.40,    327.66,
  327.3447,     13.03,      0.40,    327.66,
  327.3861,     13.03,      0.40,    327.66,
  327.4281,     13.03,      0.40,    327.66,
  327.4697,     13.02,      0.40,    327.66,
  327.5111,     13.02,      0.40,    327.66,
  327.5531,     13.02,      0.40,    327.66,
  327.5947,     13.01,      0.40,    327.66,
  327.6361,     13.01,      0.40,    327.66,
  327.6781,     13.00,      0.40,    327.66,
  327.7197,     13.08,      3.67,    327.66,
  327.7613,     13.25,     48.53,    327.66,
  327.8031,     13.22,     50.03,    327.66,
  327.8449,     13.21,     39.63,    327.66,
  327.8865,     13.20,     39.20,    327.66,
  327.9282,     13.18,     38.31,    327.66,
  327.9704,     13.01,      2.42,    327.66,
  328.0118,     13.00,      0.40,    327.66,
  328.0531,     13.01,      0.40,    327.66,
  328.0954,     13.01,      0.40,    327.66,
  328.1368,     13.00,      0.40,    327.66,
  328.1788,     12.98,      0.40,    327.66,
  328.2204,     12.97,      0.40,    327.66,
  328.2618,     12.97,      0.40,    327.66,
  328.3038,     12.98,      0.40,    327.66,
  328.3455,     13.00,      0.40,    327.66,
  328.3868,     13.01,      0.40,    327.66,
  328.4288,     13.02,      0.40,    327.66,
  328.4705,     13.05,      0.40,    327.66,
  328.5118,     13.07,      0.40,    327.66,
  328.5538,     13.09,      6.34,    327.66,
  328.5955,     13.19,     22.39,    327.66,
  328.6375,     13.17,     16.64,    327.66,
  328.6788,     13.17,     18.48,    327.66,
  328.7204,     13.16,     49.09,    327.66,
  328.7622,     13.17,     50.65,    327.66,
  328.8039,     13.16,     50.90,    327.66,
  328.8455,     13.13,     55.74,    327.66,
  328.8875,     13.11,     51.85,    327.66,
  328.9294,     13.09,     17.09,    327.66,
  328.9705,     12.86,      1.03,    327.66,
  329.0125,     12.87,      2.21,    327.66,
  329.0545,     12.90,      0.54,    327.66,
  329.0959,     12.90,      0.40,    327.66,
  329.1375,     12.91,      0.40,    327.66,
  329.1795,     12.93,      0.40,    327.66,
  329.2209,     12.95,      0.40,    327.66,
  329.2625,     12.98,      0.40,    327.66,
  329.3045,     13.00,      0.40,    327.66,
  329.3459,     13.01,      0.40,    327.66,
  329.3875,     13.02,      0.40,    327.66,
  329.4295,     13.01,      0.40,    327.66,
  329.4709,     12.99,      0.40,    327.66,
  329.5132,     12.97,      0.40,    327.66,
  329.5545,     12.94,      0.40,    327.66,
  329.5966,     12.93,      0.40,    327.66,
  329.6382,     12.91,      0.40,    327.66,
  329.6795,     12.90,      0.40,    327.66,
  329.7212,     12.92,      3.20,    327.66,
  329.7629,     13.07,     48.72,    327.66,
  329.8047,     13.09,     50.70,    327.66,
  329.8464,     13.08,     48.34,    327.66,
  329.8882,     12.89,      2.79,    327.66,
  329.9297,     12.86,      0.40,    327.66,
  329.9718,     12.86,      0.40,    327.66,
  330.0132,     12.87,      0.40,    327.66,
  330.0552,     12.87,      0.40,    327.66,
  330.0965,     12.88,      0.40,    327.66,
  330.1384,     12.89,      0.40,    327.66,
  330.1802,     12.90,      0.40,    327.66,
  330.2222,     12.90,      0.40,    327.66,
  330.2632,     12.89,      0.40,    327.66,
  330.3052,     12.89,      0.40,    327.66,
  330.3472,     12.89,      0.40,    327.66,
  330.3889,     12.89,      0.40,    327.66,
  330.4302,     12.89,      0.40,    327.66,
  330.4722,     12.89,      0.40,    327.66,
  330.5134,     12.88,      0.40,    327.66,
  330.5552,     12.87,      0.40,    327.66,
  330.5972,     12.87,      0.40,    327.66,
  330.6390,     12.87,      0.40,    327.66,
  330.6802,     12.87,      0.40,    327.66,
  330.7222,     12.88,      3.15,    327.66,
  330.7636,     12.99,     48.77,    327.66,
  330.8053,     13.01,     50.72,    327.66,
  330.8471,     12.99,     50.62,    327.66,
  330.8889,     12.98,     48.31,    327.66,
  330.9306,     12.93,      2.84,    327.66,
  330.9726,     12.86,      0.40,    327.66,
  331.0139,     12.83,      0.40,    327.66,
  331.0559,     12.82,      0.40,    327.66,
  331.0975,     12.82,      0.40,    327.66,
  331.1389,     12.82,      0.40,    327.66,
  331.1809,     12.81,      0.40,    327.66,
  331.2226,     12.81,      0.40,    327.66,
  331.2646,     12.80,      0.40,    327.66,
  331.3059,     12.80,      0.40,    327.66,
  331.3476,     12.80,      0.40,    327.66,
  331.3896,     12.79,      0.40,    327.66,
  331.4309,     12.79,      0.40,    327.66,
  331.4726,     12.78,      0.40,    327.66,
  331.5146,     12.77,      0.40,    327.66,
  331.5559,     12.76,      0.40,    327.66,
  331.5976,     12.75,      0.40,    327.66,
  331.6396,     12.75,      0.40,    327.66,
  331.6816,     12.75,      0.40,    327.66,
  331.7234,     12.75,      0.40,    327.66,
  331.7645,     12.75,      0.40,    327.66,
  331.8061,     12.76,      3.37,    327.66,
  331.8482,     12.88,     48.89,    327.66,
  331.8899,     12.88,     48.38,    327.66,
  331.9315,     12.82,      4.20,    327.66,
  331.9733,     12.76,      2.16,    327.66,
  332.0153,     12.72,      1.96,    327.66,
  332.0566,     12.72,      2.05,    327.66,
  332.0986,     12.72,      2.19,    327.66,
  332.1403,     12.72,      2.16,    327.66,
  332.1816,     12.73,      2.09,    327.66,
  332.2236,     12.72,      1.03,    327.66,
  332.2652,     12.72,      2.09,    327.66,
  332.3066,     12.73,      2.14,    327.66,
  332.3486,     12.74,      2.31,    327.66,
  332.3899,     12.76,      2.29,    327.66,
  332.4323,     12.76,      2.25,    327.66,
  332.4736,     12.77,      2.20,    327.66,
  332.5155,     12.78,      2.52,    327.66,
  332.5573,     12.78,      2.42,    327.66,
  332.5986,     12.77,      2.04,    327.66,
  332.6403,     12.76,      2.32,    327.66,
  332.6823,     12.76,      2.40,    327.66,
  332.7236,     12.75,      4.46,    327.66,
  332.7656,     12.82,     48.54,    327.66,
  332.8072,     12.80,     50.16,    327.66,
  332.8489,     12.80,     47.97,    327.66,
  332.8904,     12.75,      3.00,    327.66,
  332.9323,     12.70,      0.49,    327.66,
  332.9742,     12.67,      0.40,    327.66,
  333.0158,     12.67,      0.40,    327.66,
  333.0573,     12.67,      0.40,    327.66,
  333.0991,     12.66,      0.40,    327.66,
  333.1410,     12.67,      0.40,    327.66,
  333.1823,     12.67,      0.40,    327.66,
  333.2241,     12.67,      0.40,    327.66,
  333.2660,     12.68,      0.40,    327.66,
  333.3080,     12.67,      0.40,    327.66,
  333.3491,     12.67,      0.40,    327.66,
  333.3910,     12.67,      3.23,    327.66,
  333.4325,     12.71,     46.61,    327.66,
  333.4746,     12.73,     42.57,    327.66,
  333.5163,     12.68,      7.55,    327.66,
  333.5580,     12.67,      0.40,    327.66,
  333.5998,     12.65,      0.40,    327.66,
  333.6410,     12.65,      3.18,    327.66,
  333.6827,     12.74,     48.58,    327.66,
  333.7245,     12.75,     48.75,    327.66,
  333.7666,     12.65,      3.95,    327.66,
  333.8080,     12.65,      2.93,    327.66,
  333.8496,     12.64,      4.47,    327.66,
  333.8917,     12.68,     16.45,    327.66,
  333.9330,     12.65,      0.79,    327.66,
  333.9746,     12.63,      0.40,    327.66,
  334.0167,     12.61,      0.40,    327.66,
  334.0580,     12.60,      0.40,    327.66,
  334.1000,     12.59,      0.40,    327.66,
  334.1417,     12.58,      0.40,    327.66,
  334.1837,     12.58,      0.40,    327.66,
  334.2250,     12.57,      0.40,    327.66,
  334.2667,     12.57,      0.40,    327.66,
  334.3087,     12.56,      0.40,    327.66,
  334.3500,     12.56,      0.40,    327.66,
  334.3917,     12.55,      0.40,    327.66,
  334.4337,     12.55,      0.40,    327.66,
  334.4750,     12.55,      0.40,    327.66,
  334.5167,     12.55,      0.40,    327.66,
  334.5587,     12.55,      0.40,    327.66,
  334.6000,     12.55,      0.40,    327.66,
  334.6424,     12.55,      0.40,    327.66,
  334.6837,     12.55,      0.40,    327.66,
  334.7257,     12.55,      0.40,    327.66,
  334.7672,     12.55,      0.40,    327.66,
  334.8086,     12.55,      0.40,    327.66,
  334.8503,     12.55,      0.40,    327.66,
  334.8922,     12.55,      0.40,    327.66,
  334.9338,     12.56,      0.40,    327.66,
  334.9754,     12.55,      0.40,    327.66,
  335.0174,     12.54,      0.40,    327.66,
  335.0594,     12.52,      0.40,    327.66,
  335.1007,     12.50,      0.40,    327.66,
  335.1424,     12.48,      0.40,    327.66,
  335.1844,     12.46,      0.40,    327.66,
  335.2257,     12.45,      0.40,    327.66,
  335.2675,     12.44,      0.40,    327.66,
  335.3094,     12.44,      0.40,    327.66,
  335.3507,     12.44,      0.40,    327.66,
  335.3925,     12.44,      0.40,    327.66,
  335.4344,     12.44,      0.40,    327.66,
  335.4764,     12.44,      0.40,    327.66,
  335.5177,     12.44,      0.40,    327.66,
  335.5594,     12.44,      0.40,    327.66,
  335.6014,     12.44,      0.40,    327.66,
  335.6431,     12.44,      0.40,    327.66,
  335.6844,     12.44,      0.40,    327.66,
  335.7264,     12.44,      0.40,    327.66,
  335.7681,     12.44,      0.40,    327.66,
  335.8094,     12.44,      0.40,    327.66,
  335.8514,     12.44,      0.40,    327.66,
  335.8931,     12.44,      0.40,    327.66,
  335.9351,     12.44,      0.40,    327.66,
  335.9764,     12.43,      0.40,    327.66,
  336.0181,     12.42,      0.40,    327.66,
  336.0601,     12.41,      0.40,    327.66,
  336.1012,     12.40,      0.40,    327.66,
  336.1431,     12.39,      0.40,    327.66,
  336.1851,     12.39,      0.40,    327.66,
  336.2269,     12.38,      0.40,    327.66,
  336.2681,     12.37,      0.40,    327.66,
  336.3101,     12.37,      0.40,    327.66,
  336.3520,     12.37,      0.40,    327.66,
  336.3938,     12.37,      0.40,    327.66,
  336.4351,     12.37,      0.40,    327.66,
  336.4769,     12.38,      0.40,    327.66,
  336.5188,     12.39,      0.40,    327.66,
  336.5601,     12.41,      0.40,    327.66,
  336.6019,     12.42,      0.40,    327.66,
  336.6438,     12.42,      0.40,    327.66,
  336.6851,     12.42,      0.40,    327.66,
  336.7269,     12.43,      0.40,    327.66,
  336.7688,     12.43,      0.40,    327.66,
  336.8108,     12.43,      0.40,    327.66,
  336.8519,     12.43,      0.40,    327.66,
  336.8938,     12.44,      0.40,    327.66,
  336.9358,     12.43,      0.40,    327.66,
  336.9769,     12.43,      0.40,    327.66,
  337.0188,     12.42,      0.40,    327.66,
  337.0608,     12.42,      0.40,    327.66,
  337.1024,     12.41,      0.40,    327.66,
  337.1438,     12.39,      0.40,    327.66,
  337.1858,     12.37,      0.40,    327.66,
  337.2273,     12.36,      0.40,    327.66,
  337.2695,     12.34,      0.40,    327.66,
  337.3108,     12.31,      0.40,    327.66,
  337.3523,     12.28,      0.40,    327.66,
  337.3945,     12.24,      0.40,    327.66,
  337.4358,     12.21,      3.01,    327.66,
  337.4778,     12.30,     45.55,    327.66,
  337.5195,     12.34,     47.11,    327.66,
  337.5610,     12.39,     47.46,    327.66,
  337.6028,     12.32,     45.67,    327.66,
  337.6447,     12.28,      2.81,    327.66,
  337.6864,     12.21,      0.40,    327.66,
  337.7282,     12.20,      0.40,    327.66,
  337.7695,     12.20,      0.40,    327.66,
  337.8115,     12.23,      0.40,    327.66,
  337.8527,     12.24,      0.40,    327.66,
  337.8945,     12.26,      0.40,    327.66,
  337.9365,     12.29,      0.40,    327.66,
  337.9777,     12.32,      0.40,    327.66,
  338.0195,     12.32,      0.40,    327.66,
  338.0615,     12.29,      0.40,    327.66,
  338.1030,     12.26,      0.40,    327.66,
  338.1452,     12.25,      0.40,    327.66,
  338.1865,     12.24,      0.40,    327.66,
  338.2280,     12.23,      0.40,    327.66,
  338.2702,     12.22,      0.40,    327.66,
  338.3115,     12.20,      0.40,    327.66,
  338.3530,     12.17,      0.40,    327.66,
  338.3952,     12.15,      0.40,    327.66,
  338.4365,     12.11,      0.40,    327.66,
  338.4787,     12.09,      0.40,    327.66,
  338.5202,     12.09,      0.40,    327.66,
  338.5622,     12.09,      0.40,    327.66,
  338.6037,     12.09,      0.40,    327.66,
  338.6452,     12.12,      0.40,    327.66,
  338.6872,     12.14,      0.40,    327.66,
  338.7287,     12.17,      0.40,    327.66,
  338.7702,     12.19,      0.40,    327.66,
  338.8122,     12.20,      0.40,    327.66,
  338.8537,     12.21,      0.40,    327.66,
  338.8952,     12.22,      0.40,    327.66,
  338.9372,     12.22,      0.40,    327.66,
  338.9787,     12.22,      0.40,    327.66,
  339.0208,     12.20,      0.40,    327.66,
  339.0622,     12.16,      0.40,    327.66,
  339.1038,     12.12,      0.40,    327.66,
  339.1458,     12.10,      0.40,    327.66,
  339.1872,     12.07,      0.40,    327.66,
  339.2288,     12.06,      0.40,    327.66,
  339.2708,     12.05,      0.40,    327.66,
  339.3122,     12.05,      0.40,    327.66,
  339.3545,     12.05,      0.40,    327.66,
  339.3958,     12.05,      0.40,    327.66,
  339.4378,     12.05,      0.40,    327.66,
  339.4795,     12.05,      0.40,    327.66,
  339.5208,     12.05,      0.40,    327.66,
  339.5628,     12.05,      0.40,    327.66,
