$Combined output for files: 1, 2, 3, 4, 5, 6

JDAY,TEMP-AIR,TEMP-DEWPOINT,Speed-Wind,DIR-WIND-RADIANS,%-CLOUD COVER,IRRAD-SOLAR
121.625,21.01,1.32,12.00,1.12,0.00,671.76
121.667,21.01,0.79,9.00,0.70,0.00,514.86
121.708,20.46,0.85,9.00,0.56,0.00,336.93
121.750,19.35,1.81,7.00,0.47,0.00,149.00
121.792,18.24,1.29,7.00,0.56,0.00,11.04
121.833,17.68,1.23,7.00,0.35,0.00,0.00
121.875,16.57,1.07,8.00,0.30,0.00,0.00
121.917,16.57,1.84,9.00,0.28,0.00,0.00
121.958,15.46,1.94,11.00,0.99,0.00,0.00
122.000,15.46,2.29,11.00,0.80,0.00,0.00
122.042,14.35,1.29,10.00,0.59,0.00,0.00
122.083,14.35,1.29,11.00,0.49,0.00,0.00
122.125,13.79,0.44,11.00,0.61,0.00,0.00
122.167,13.79,0.44,12.00,0.66,0.00,0.00
122.208,13.24,0.95,14.00,0.80,0.00,3.95
122.250,13.79,1.44,13.00,0.93,0.00,104.95
122.292,15.46,1.59,11.00,0.87,0.00,282.88
122.333,16.57,2.21,8.00,6.20,0.00,465.82
122.375,19.35,3.11,7.00,0.75,0.00,630.74
122.417,20.46,2.32,8.00,1.12,0.00,763.70
122.458,21.57,1.80,5.00,0.38,0.00,864.69
122.500,22.68,-0.10,11.00,2.08,0.00,885.73
122.542,22.68,1.10,11.00,2.48,0.00,887.71
122.583,23.24,0.98,10.00,1.88,0.00,798.68
122.625,23.79,1.44,9.00,2.08,0.00,680.71
122.667,22.68,0.51,10.00,2.25,0.00,548.80
122.708,22.68,-0.74,7.00,2.30,0.00,349.83
122.750,21.57,-0.42,5.00,2.69,0.00,152.95
122.792,20.46,-0.21,6.00,2.83,0.00,11.97
122.833,18.79,1.33,3.00,5.43,0.00,0.00
122.875,18.24,-0.07,3.00,3.96,0.00,0.00
122.917,15.46,1.59,5.00,5.45,0.00,0.00
122.958,14.90,3.09,5.00,5.48,0.00,0.00
123.000,13.79,3.28,6.00,5.52,0.00,0.00
123.042,12.68,3.36,7.00,5.59,0.17,0.00
123.083,12.68,3.09,6.00,5.48,0.33,0.00
123.125,12.12,3.10,4.00,5.36,0.50,0.00
123.167,11.57,3.11,5.00,5.62,0.67,0.00
123.208,11.57,2.59,4.00,5.45,0.83,3.95
123.250,12.12,3.62,6.00,5.67,1.00,101.93
123.292,14.35,5.18,4.00,5.86,1.17,278.93
123.333,16.57,6.12,5.00,6.11,1.33,455.82
123.375,19.90,5.91,5.00,2.08,1.50,593.78
123.417,21.57,6.66,5.00,1.95,1.67,745.68
123.458,22.12,6.36,8.00,2.30,1.83,842.73
123.500,21.57,5.47,14.00,2.08,2.00,867.72
123.542,22.12,4.67,14.00,2.09,2.17,861.67
123.583,22.68,2.74,13.00,2.41,2.33,792.75
123.625,22.68,3.25,10.00,2.37,2.50,659.79
123.667,21.57,2.80,9.00,2.25,0.00,439.78
123.708,21.01,3.25,8.00,2.41,0.00,268.94
123.750,19.90,2.73,6.00,2.67,0.00,86.00
123.792,18.24,3.32,2.00,2.76,0.00,13.02
123.833,18.24,3.70,3.00,2.25,0.00,0.00
123.875,17.12,4.45,1.00,0.23,0.00,0.00
123.917,16.57,4.60,3.00,5.57,0.00,0.00
123.958,15.46,4.21,3.00,5.74,0.00,0.00
124.000,14.35,4.36,5.00,5.67,4.00,0.00
124.042,13.24,5.17,5.00,5.43,4.08,0.00
124.083,12.68,5.36,6.00,5.53,4.17,0.00
124.125,12.12,5.75,6.00,5.50,4.25,0.00
124.167,12.12,5.30,6.00,5.36,4.33,0.00
124.208,12.12,5.75,6.00,5.50,4.42,3.95
124.250,12.68,5.83,6.00,5.55,4.50,71.94
124.292,13.24,7.25,4.00,5.78,4.58,167.94
124.333,15.46,7.74,5.00,5.92,4.67,312.87
124.375,17.68,8.27,4.00,6.11,4.75,320.89
124.417,19.35,7.45,5.00,6.20,4.83,402.83
124.458,21.01,5.38,5.00,5.59,4.92,432.81
124.500,21.01,6.91,4.00,2.11,5.00,335.88
124.542,20.46,8.46,6.00,5.76,5.08,377.84
124.583,21.01,7.27,5.00,5.65,5.17,533.81
124.625,17.12,8.54,12.00,5.27,5.25,174.91
124.667,18.24,9.06,3.00,2.02,6.67,211.87
124.708,17.12,8.80,3.00,5.99,6.83,76.01
124.750,16.57,7.77,6.00,5.85,7.00,39.98
124.792,16.57,8.03,5.00,1.43,7.17,8.95
124.833,15.46,8.92,2.00,5.97,7.33,0.00
124.875,14.90,8.83,3.00,6.00,7.50,0.00
124.917,14.90,8.83,3.00,5.65,7.67,0.00
124.958,13.79,8.84,3.00,5.29,7.83,0.00
125.000,14.35,8.09,2.00,6.18,6.00,0.00
125.042,13.79,8.21,4.00,5.48,6.00,0.00
125.083,13.24,8.10,4.00,5.22,6.00,0.00
125.125,13.24,7.89,3.00,5.36,6.00,0.00
125.167,13.79,7.78,4.00,1.85,6.00,0.00
125.208,11.57,9.99,9.00,5.62,6.00,0.00
125.250,12.12,9.14,8.00,5.31,6.00,5.00
125.292,11.57,9.99,10.00,5.69,6.00,31.03
125.333,12.12,10.53,7.00,5.85,6.00,67.99
125.375,13.24,11.12,6.00,0.07,6.00,167.94
125.417,13.24,11.12,8.00,0.38,6.00,109.02
125.458,16.01,10.97,10.00,0.31,6.00,606.80
125.500,16.01,11.58,7.00,0.94,6.00,345.88
125.542,17.68,10.32,5.00,5.64,6.00,405.85
125.583,19.35,10.88,5.00,5.85,6.00,487.78
125.625,18.79,10.36,1.00,6.16,6.00,274.87
125.667,17.12,10.95,9.00,5.32,7.33,44.98
125.708,16.57,10.87,4.00,3.87,7.42,89.96
125.750,15.46,10.23,6.00,3.79,7.50,24.99
125.792,14.35,11.50,3.00,3.04,7.58,3.95
125.833,14.35,11.68,0.00,3.89,7.67,0.00
125.875,13.79,11.67,5.00,2.44,7.75,0.00
125.917,12.68,11.25,4.00,5.72,7.83,0.00
125.958,12.12,11.81,4.00,5.39,7.92,0.00
126.000,11.57,11.27,4.00,5.55,6.00,0.00
126.042,11.57,11.42,3.00,3.67,6.00,0.00
126.083,11.01,10.86,0.00,1.78,6.00,0.00
126.125,10.46,10.45,4.00,5.76,6.00,0.00
126.167,11.01,11.00,2.00,2.48,6.00,0.00
126.208,10.46,10.45,0.00,0.37,6.00,1.98
126.250,11.01,11.00,2.00,1.92,6.00,56.02
126.292,11.57,11.56,2.00,2.02,6.00,109.02
126.333,13.24,12.62,3.00,2.27,6.00,242.90
126.375,16.01,12.37,6.00,2.15,6.00,537.76
126.417,16.57,12.53,5.00,3.63,6.00,565.77
126.458,17.68,11.25,5.00,3.44,6.00,425.84
126.500,16.01,12.18,6.00,3.51,6.00,238.95
126.542,14.90,11.67,7.00,3.39,6.00,107.97
126.583,13.24,11.80,5.00,5.57,6.00,16.97
126.625,11.57,10.64,10.00,5.88,6.00,13.02
126.667,11.01,10.24,4.00,3.21,6.00,11.97
126.708,11.01,10.55,7.00,2.53,6.00,13.02
126.750,11.01,10.71,3.00,6.14,6.00,36.96
126.792,11.01,10.86,3.00,1.48,6.00,6.04
126.833,11.01,10.86,5.00,5.74,6.00,0.00
126.875,11.01,11.00,1.00,4.68,6.00,0.00
126.917,11.01,11.00,1.00,6.11,6.00,0.00
126.958,11.01,11.00,1.00,2.34,6.00,0.00
127.000,10.46,10.45,1.00,4.59,6.00,0.00
127.042,9.90,9.89,4.00,3.60,5.96,0.00
127.083,9.90,9.89,1.00,5.45,5.92,0.00
127.125,9.90,9.89,4.00,4.28,5.88,0.00
127.167,9.90,9.89,3.00,3.89,5.83,0.00
127.208,9.90,9.89,0.00,3.84,5.79,3.95
127.250,9.90,9.89,1.00,2.67,5.75,28.94
127.292,10.46,10.45,3.00,2.29,5.71,94.95
127.333,10.46,10.45,2.00,2.62,5.67,76.94
127.375,10.46,10.45,4.00,6.02,5.63,82.98
127.417,13.24,12.62,4.00,2.27,5.58,444.78
127.458,17.12,13.83,4.00,2.13,5.54,845.75
127.500,17.12,14.94,3.00,5.85,5.50,403.87
127.542,16.57,14.92,2.00,0.94,5.46,267.89
127.583,13.79,13.16,5.00,2.79,5.42,94.95
127.625,15.46,14.50,4.00,5.57,5.38,115.99
127.667,14.35,14.19,2.00,2.67,6.00,91.00
127.708,14.90,14.59,1.00,0.89,6.00,69.04
127.750,14.90,14.74,1.00,0.38,6.00,36.96
127.792,13.79,13.78,2.00,5.11,6.00,6.97
127.833,13.24,13.23,2.00,2.11,6.00,0.00
127.875,13.24,13.23,1.00,5.38,6.00,0.00
127.917,13.79,13.78,3.00,5.11,6.00,0.00
127.958,13.24,13.23,1.00,2.36,6.00,0.00
128.000,12.68,12.67,3.00,3.21,5.00,0.00
128.042,12.68,12.67,2.00,3.39,4.83,0.00
128.083,12.68,12.67,2.00,2.81,4.67,0.00
128.125,12.68,12.67,3.00,2.57,4.50,0.00
128.167,12.68,12.67,1.00,2.27,4.33,0.00
128.208,12.68,12.67,1.00,2.30,4.17,1.05
128.250,12.68,12.67,1.00,3.37,4.00,8.02
128.292,12.68,12.67,0.00,1.76,3.83,28.01
128.333,13.24,13.23,0.00,2.22,3.67,101.93
128.375,16.01,15.85,4.00,1.90,3.50,368.89
128.417,15.46,14.83,7.00,3.72,3.33,307.87
128.458,16.57,14.92,5.00,3.44,3.17,318.91
128.500,18.79,15.27,4.00,3.53,3.00,561.82
128.542,18.79,15.46,7.00,1.97,2.83,401.90
128.583,19.35,15.01,6.00,1.80,2.67,442.81
128.625,17.12,14.02,6.00,2.13,2.50,283.93
128.667,15.46,13.31,6.00,2.01,4.33,182.93
128.708,14.35,12.39,7.00,2.16,4.29,216.87
128.750,13.24,12.13,4.00,1.54,4.25,38.93
128.792,12.68,11.74,4.00,2.13,4.21,6.04
128.833,12.68,11.90,2.00,1.26,4.17,0.00
128.875,12.12,11.50,3.00,2.06,4.13,0.00
128.917,11.57,11.42,3.00,2.11,4.08,0.00
128.958,12.12,11.97,0.00,1.64,4.04,0.00
129.000,11.57,11.56,1.00,1.52,1.00,0.00
129.042,11.57,11.56,3.00,2.11,0.96,0.00
129.083,11.57,11.56,1.00,5.65,0.92,0.00
129.125,11.57,11.56,0.00,0.40,0.88,0.00
129.167,11.57,11.56,1.00,2.43,0.83,0.00
129.208,11.57,11.56,0.00,3.65,0.79,1.98
129.250,12.12,12.11,2.00,1.80,0.75,19.99
129.292,12.12,12.11,1.00,3.33,0.71,67.99
129.333,13.24,12.93,2.00,3.07,0.67,150.97
129.375,14.35,12.04,3.00,3.35,0.63,238.95
129.417,16.57,12.72,3.00,4.00,0.58,640.73
129.458,19.35,12.13,5.00,2.18,0.54,865.74
129.500,22.12,13.74,5.00,1.41,0.50,878.64
129.542,22.68,12.61,6.00,1.94,0.46,861.67
129.583,23.79,13.35,9.00,2.25,0.42,788.68
129.625,22.68,14.26,7.00,2.23,0.38,669.79
129.667,20.46,13.66,7.00,2.29,-1.67,516.84
129.708,18.79,13.64,5.00,1.82,-1.83,345.88
129.750,16.57,13.49,7.00,2.01,-2.00,171.89
129.792,14.90,13.10,4.00,2.20,-2.17,16.97
129.833,14.90,13.44,4.00,1.90,-2.33,0.00
129.875,14.90,13.44,2.00,2.22,-2.50,0.00
129.917,14.90,13.44,1.00,2.37,-2.67,0.00
129.958,14.35,13.72,3.00,2.08,-2.83,0.00
130.000,14.35,13.56,2.00,3.75,0.00,0.00
130.042,14.35,13.40,3.00,3.63,0.00,0.00
130.083,13.79,13.16,3.00,3.49,0.00,0.00
130.125,13.24,12.77,5.00,3.63,0.00,0.00
130.167,13.24,12.77,3.00,2.48,0.00,0.00
130.208,12.68,11.25,3.00,3.35,0.00,3.95
130.250,13.24,12.30,0.00,6.14,0.00,49.98
130.292,13.79,11.84,4.00,1.92,0.00,139.93
130.333,16.57,12.33,6.00,2.02,0.00,450.83
130.375,18.79,11.36,5.00,1.69,0.00,739.75
130.417,19.90,10.87,7.00,2.25,0.00,911.65
130.458,20.46,10.56,6.00,2.90,0.00,828.66
130.500,22.12,10.91,5.00,2.20,0.00,608.77
130.542,22.12,10.29,7.00,2.97,0.00,680.71
130.583,22.12,10.29,7.00,2.36,0.00,661.77
130.625,21.57,11.01,8.00,2.02,0.00,592.73
130.667,22.12,11.51,7.00,1.97,-0.67,361.92
130.708,21.01,11.07,8.00,2.09,-0.71,344.83
130.750,19.35,11.64,5.00,2.53,-0.75,119.94
130.792,18.24,12.01,4.00,2.15,-0.79,11.04
130.833,17.68,12.57,3.00,5.36,-0.83,0.00
130.875,16.57,12.72,4.00,5.69,-0.88,0.00
130.917,15.46,12.77,4.00,5.71,-0.92,0.00
130.958,14.90,12.93,4.00,5.60,-0.96,0.00
131.000,13.79,9.24,5.00,5.95,0.00,0.00
131.042,13.24,6.81,5.00,5.74,0.00,0.00
131.083,13.24,3.88,3.00,0.17,0.00,0.00
131.125,13.24,2.77,6.00,0.51,0.00,0.00
131.167,12.68,1.97,7.00,0.44,0.00,0.00
131.208,10.46,4.60,4.00,6.25,0.00,10.00
131.250,13.24,3.05,6.00,0.19,0.00,137.96
131.292,16.01,2.78,9.00,1.15,0.00,319.84
131.333,18.24,1.72,6.00,0.61,0.00,502.78
131.375,19.35,-0.10,8.00,0.49,0.00,666.77
131.417,21.01,-0.31,9.00,1.26,0.00,795.66
131.458,22.12,-1.20,8.00,1.19,0.00,891.66
131.500,22.68,-0.74,9.00,6.16,0.00,909.67
131.542,23.79,-0.49,6.00,1.68,0.00,886.66
131.583,24.90,0.42,5.00,1.64,0.00,814.72
131.625,26.01,0.62,5.00,1.36,0.00,693.73
131.667,25.46,0.17,6.00,1.29,0.00,536.83
131.708,23.79,0.82,6.00,2.44,0.00,360.87
131.750,22.68,0.51,4.00,2.57,0.00,181.89
131.792,21.01,0.25,2.00,1.38,0.00,26.03
131.833,19.35,2.26,5.00,5.81,0.00,0.00
131.875,17.68,3.93,4.00,5.71,0.00,0.00
131.917,17.12,2.70,7.00,6.16,0.00,0.00
131.958,17.68,-1.03,6.00,0.68,0.00,0.00
132.000,15.46,1.23,5.00,0.19,0.00,0.00
132.042,15.46,0.48,7.00,0.61,0.00,0.00
132.083,12.68,1.07,6.00,5.86,0.00,0.00
132.125,12.12,1.45,5.00,6.02,0.00,0.00
132.167,13.24,0.62,6.00,0.03,0.00,0.00
132.208,14.35,-0.89,8.00,0.45,0.00,11.04
132.250,14.90,0.73,7.00,0.16,0.00,137.96
132.292,16.01,1.72,6.00,0.47,0.00,317.87
132.333,19.35,2.69,5.00,0.65,0.00,502.78
132.375,22.68,2.21,6.00,1.22,0.00,665.72
132.417,24.35,-0.03,4.00,1.24,0.00,794.73
132.458,24.90,-1.80,7.00,2.50,0.00,888.64
132.500,26.01,-0.12,6.00,2.60,0.00,901.65
132.542,27.12,-0.01,5.00,2.18,0.00,874.69
132.583,27.12,-0.84,8.00,2.23,0.00,777.76
132.625,27.12,-2.65,8.00,2.30,0.00,701.75
132.667,27.68,-4.27,7.00,1.90,0.00,537.76
132.708,26.01,-1.73,8.00,2.30,0.00,366.91
132.750,24.35,-0.73,6.00,2.72,0.00,184.91
132.792,22.12,-0.57,4.00,2.64,0.00,26.96
132.833,21.57,-1.03,3.00,5.69,0.00,0.00
132.875,19.35,1.81,5.00,5.83,0.00,0.00
132.917,18.24,1.72,6.00,5.52,0.00,0.00
132.958,16.57,3.62,4.00,5.46,0.00,0.00
133.000,16.57,2.93,4.00,5.64,0.00,0.00
133.042,14.35,3.20,6.00,5.46,0.00,0.00
133.083,14.90,3.09,5.00,5.55,0.00,0.00
133.125,13.79,2.69,5.00,5.55,0.00,0.00
133.167,13.24,2.48,5.00,5.72,0.00,0.00
133.208,13.79,2.39,4.00,5.65,0.00,11.04
133.250,13.79,2.98,7.00,5.65,0.00,136.91
133.292,16.01,4.72,5.00,5.62,0.00,313.92
133.333,18.79,6.29,4.00,6.13,0.00,475.81
133.375,23.24,7.35,3.00,0.72,0.00,633.76
133.417,25.46,6.14,6.00,1.26,0.00,779.73
133.458,24.90,5.66,7.00,2.97,0.00,856.67
133.500,25.46,6.14,8.00,2.43,0.00,882.71
133.542,26.57,6.58,7.00,1.92,0.00,872.71
133.583,26.01,7.10,11.00,2.16,0.00,777.76
133.625,26.01,7.10,12.00,2.22,0.00,663.75
133.667,26.01,7.58,9.00,2.11,0.00,506.85
133.708,25.46,7.57,5.00,2.36,0.00,287.88
133.750,24.35,8.73,3.00,1.94,0.00,151.90
133.792,23.24,8.52,6.00,2.67,0.00,24.99
133.833,22.12,8.62,1.00,0.82,0.00,0.00
133.875,19.90,9.47,5.00,5.69,0.00,0.00
133.917,19.35,9.54,5.00,5.43,0.00,0.00
133.958,17.68,9.58,6.00,5.53,0.00,0.00
134.000,17.12,9.30,6.00,5.50,0.00,0.00
134.042,16.57,9.03,5.00,5.59,0.04,0.00
134.083,16.57,8.53,5.00,5.43,0.08,0.00
134.125,16.01,8.74,5.00,5.41,0.13,0.00
134.167,15.46,8.46,5.00,5.48,0.17,0.00
134.208,15.46,9.14,5.00,5.45,0.21,6.97
134.250,16.01,9.89,5.00,5.65,0.25,94.02
134.292,17.12,10.26,5.00,5.67,0.29,269.87
134.333,21.57,11.87,4.00,0.33,0.33,461.87
134.375,24.35,10.26,5.00,1.41,0.38,605.75
134.417,24.90,9.22,8.00,2.41,0.42,754.75
134.458,24.90,8.40,13.00,2.06,0.46,869.69
134.500,25.46,8.02,12.00,1.99,0.50,878.64
134.542,26.01,7.58,14.00,2.16,0.54,851.68
134.583,26.01,8.05,12.00,2.08,0.58,799.73
134.625,26.01,9.37,14.00,2.04,0.63,680.71
134.667,25.46,9.31,12.00,2.08,0.00,524.86
134.708,24.90,7.53,8.00,2.41,0.00,327.86
134.750,23.24,7.75,6.00,2.51,0.00,69.04
134.792,22.12,10.29,7.00,2.65,0.00,10.00
134.833,21.01,9.59,5.00,2.74,0.00,0.00
134.875,19.35,10.36,4.00,1.40,0.00,0.00
134.917,18.79,9.29,2.00,2.29,0.00,0.00
134.958,17.68,7.99,6.00,1.92,0.00,0.00
135.000,17.12,7.75,6.00,2.34,1.00,0.00
135.042,16.01,7.25,5.00,2.69,1.00,0.00
135.083,14.90,8.61,5.00,3.09,1.00,0.00
135.125,13.79,8.42,7.00,2.69,1.00,0.00
135.167,13.24,7.47,9.00,2.76,1.00,0.00
135.208,12.68,5.83,6.00,2.65,1.00,10.00
135.250,13.24,5.65,7.00,2.97,1.00,112.97
135.292,14.35,5.18,6.00,3.37,1.00,286.95
135.333,15.46,5.66,7.00,3.18,1.00,470.82
135.375,16.57,6.69,8.00,3.47,1.00,540.78
135.417,17.68,5.93,10.00,4.50,1.00,777.76
135.458,18.79,6.62,9.00,3.67,1.00,777.76
135.500,17.12,7.47,8.00,4.10,1.00,565.77
135.542,17.68,7.99,9.00,3.07,1.00,463.84
135.583,17.68,8.80,8.00,2.95,1.00,694.78
135.625,19.35,6.47,10.00,4.50,1.00,807.74
135.667,18.24,7.06,8.00,4.12,1.67,434.79
135.708,16.01,7.50,7.00,4.28,1.71,146.90
135.750,16.01,8.50,6.00,4.01,1.75,147.95
135.792,14.35,8.74,7.00,4.31,1.79,41.96
135.833,13.24,8.71,6.00,3.75,1.83,0.00
135.875,12.68,8.37,4.00,2.91,1.88,0.00
135.917,11.57,7.87,4.00,3.12,1.92,0.00
135.958,11.01,7.70,3.00,2.97,1.96,0.00
136.000,10.46,7.70,4.00,3.54,1.00,0.00
136.042,9.90,7.67,3.00,2.84,0.96,0.00
136.083,9.35,7.96,2.00,2.67,0.92,0.00
136.125,8.79,8.03,3.00,3.02,0.88,0.00
136.167,8.79,7.88,2.00,3.09,0.83,0.00
136.208,9.35,8.59,1.00,4.05,0.79,23.01
136.250,10.46,8.73,5.00,2.58,0.75,149.93
136.292,11.01,8.76,3.00,2.01,0.71,202.92
136.333,14.35,8.96,4.00,2.76,0.67,500.80
136.375,16.57,9.03,5.00,2.74,0.63,646.78
136.417,18.79,7.25,4.00,3.14,0.58,776.71
136.458,20.46,7.12,5.00,2.25,0.54,876.66
136.500,20.46,7.12,6.00,1.62,0.50,536.83
136.542,21.57,6.27,7.00,1.95,0.46,640.73
136.583,22.12,7.53,4.00,1.75,0.42,426.88
136.625,23.79,7.00,8.00,0.44,0.38,563.79
136.667,22.68,6.86,7.00,4.76,1.00,575.76
136.708,21.57,8.81,6.00,4.52,1.00,310.89
136.750,20.46,9.69,4.00,2.98,1.00,237.91
136.792,16.57,9.03,6.00,3.44,1.00,46.95
136.833,15.46,8.69,5.00,3.11,1.00,0.00
136.875,14.35,8.96,2.00,2.71,1.00,0.00
136.917,13.24,8.71,5.00,3.26,1.00,0.00
136.958,12.68,8.76,4.00,3.80,1.00,0.00
137.000,11.57,8.43,3.00,2.83,0.00,0.00
137.042,11.01,8.41,3.00,2.55,0.00,0.00
137.083,10.46,8.73,4.00,2.78,0.00,0.00
137.125,9.35,8.12,3.00,2.90,0.00,0.00
137.167,9.35,8.43,3.00,2.62,0.00,0.00
137.208,9.90,8.82,1.00,2.37,0.00,18.01
137.250,11.57,9.14,4.00,2.64,0.00,160.97
137.292,13.79,9.83,3.00,2.11,0.00,315.89
137.333,16.57,9.51,4.00,1.34,0.00,482.79
137.375,18.24,8.23,7.00,2.04,0.00,648.75
137.417,19.90,6.27,7.00,5.72,0.00,801.70
137.458,22.12,5.11,5.00,0.38,0.00,876.66
137.500,23.79,4.20,10.00,1.33,0.00,895.72
137.542,24.35,3.63,7.00,0.31,0.00,882.71
137.583,24.90,1.74,8.00,1.01,0.00,813.67
137.625,24.35,1.90,10.00,0.17,0.00,696.75
137.667,24.35,3.63,11.00,1.01,-0.67,543.80
137.708,23.24,3.73,11.00,0.82,-0.71,371.91
137.750,22.12,3.75,13.00,0.89,-0.75,193.97
137.792,20.46,4.08,10.00,0.56,-0.79,24.99
137.833,19.90,4.40,7.00,0.75,-0.83,0.00
137.875,18.79,5.27,9.00,0.58,-0.88,0.00
137.917,18.79,5.62,9.00,0.65,-0.92,0.00
137.958,17.68,5.93,9.00,0.79,-0.96,0.00
138.000,17.68,6.54,10.00,0.94,0.00,0.00
138.042,16.57,6.40,11.00,0.99,0.00,0.00
138.083,16.01,6.72,9.00,1.06,0.00,0.00
138.125,15.46,6.21,11.00,0.93,0.00,0.00
138.167,15.46,5.94,12.00,0.75,0.00,0.00
138.208,14.35,6.94,6.00,0.19,0.00,14.99
138.250,16.01,6.72,9.00,1.12,0.00,140.98
138.292,17.12,6.33,13.00,0.89,0.00,320.89
138.333,19.90,6.27,10.00,1.08,0.00,501.85
138.375,21.01,4.56,10.00,0.86,0.00,661.77
138.417,23.79,5.19,7.00,1.38,0.00,793.68
138.458,24.35,5.67,9.00,1.87,0.00,881.66
138.500,26.57,5.51,5.00,1.57,0.00,904.67
138.542,27.12,4.22,6.00,0.12,0.00,888.64
138.583,28.24,3.85,4.00,1.88,0.00,808.67
138.625,28.79,4.97,5.00,0.63,0.00,716.74
138.667,28.24,3.85,6.00,1.05,0.00,538.81
138.708,28.24,4.52,5.00,0.98,0.00,371.91
138.750,27.12,3.59,7.00,0.98,0.00,184.91
138.792,24.90,1.74,7.00,0.79,0.00,38.93
138.833,23.79,2.60,4.00,0.19,0.00,0.00
138.875,22.68,2.74,5.00,6.02,0.00,0.00
138.917,21.01,3.70,4.00,5.76,0.00,0.00
138.958,19.90,4.00,4.00,6.18,0.00,0.00
139.000,19.35,4.69,3.00,5.34,0.00,0.00
139.042,18.79,4.56,2.00,5.78,0.00,0.00
139.083,17.68,4.96,4.00,5.46,0.00,0.00
139.125,17.12,4.78,3.00,5.32,0.00,0.00
139.167,15.46,5.66,4.00,5.43,0.00,0.00
139.208,15.46,6.21,4.00,5.34,0.00,14.99
139.250,17.68,7.71,0.00,5.45,0.00,134.93
139.292,19.90,10.32,2.00,1.76,0.00,300.90
139.333,22.12,10.91,3.00,1.71,0.00,467.79
139.375,24.90,11.81,4.00,1.83,0.00,609.82
139.417,25.46,10.50,6.00,2.06,0.00,777.76
139.458,27.68,9.03,6.00,2.81,0.00,838.66
139.500,28.79,6.22,9.00,3.07,0.00,890.73
139.542,29.90,5.22,8.00,3.58,0.00,873.64
139.583,30.46,3.48,10.00,4.05,0.00,804.72
139.625,30.46,4.25,8.00,4.24,0.00,691.75
139.667,29.90,3.79,11.00,3.80,0.00,524.86
139.708,27.12,4.83,12.00,4.19,0.00,363.89
139.750,24.35,6.15,9.00,4.21,0.00,207.92
139.792,21.57,6.66,10.00,3.94,0.00,46.02
139.833,19.35,6.47,10.00,3.72,0.00,1.05
139.875,17.68,6.54,10.00,3.60,0.00,0.00
139.917,16.57,6.40,10.00,3.82,0.00,0.00
139.958,16.01,5.60,10.00,3.84,0.00,0.00
140.000,14.90,4.29,8.00,3.82,0.00,0.00
140.042,13.79,3.84,5.00,3.46,0.21,0.00
140.083,12.68,2.26,3.00,4.12,0.42,0.00
140.125,11.57,0.95,7.00,3.47,0.63,0.00
140.167,9.90,-0.02,6.00,2.90,0.83,0.00
140.208,9.90,0.52,6.00,3.07,1.04,18.94
140.250,11.01,1.00,6.00,3.02,1.25,166.90
140.292,12.12,2.02,5.00,3.33,1.46,339.83
140.333,13.24,2.48,8.00,3.49,1.67,411.89
140.375,15.46,2.95,5.00,3.21,1.88,629.81
140.417,17.68,3.57,8.00,1.90,2.08,792.75
140.458,18.24,2.54,6.00,4.14,2.29,799.73
140.500,19.35,1.81,7.00,2.44,2.50,919.67
140.542,19.35,2.69,6.00,2.78,2.71,695.71
140.583,20.46,3.66,8.00,3.44,2.92,822.74
140.625,19.90,4.79,11.00,4.28,0.00,765.67
140.667,17.12,5.10,9.00,4.07,0.00,479.88
140.708,16.57,5.23,10.00,3.65,0.00,276.96
140.750,13.79,4.66,12.00,3.86,0.00,230.93
140.792,11.01,4.47,11.00,3.56,0.00,56.95
140.833,9.35,3.96,10.00,3.63,0.00,1.05
140.875,7.68,2.96,9.00,3.77,0.00,0.00
140.917,7.12,2.62,9.00,3.72,0.00,0.00
140.958,6.57,1.89,7.00,3.42,0.00,0.00
141.000,6.01,1.55,4.00,2.64,5.00,0.00
141.042,5.46,1.21,6.00,3.40,5.00,0.00
141.083,5.46,1.39,6.00,3.75,5.00,0.00
141.125,5.46,1.21,8.00,3.72,5.00,0.00
141.167,4.90,1.40,5.00,3.19,5.00,0.00
141.208,4.90,1.40,6.00,3.72,5.00,8.02
141.250,5.46,1.94,8.00,3.65,5.00,24.99
141.292,7.12,2.23,7.00,3.33,5.00,157.95
141.333,9.90,2.04,8.00,3.58,5.00,544.85
141.375,8.79,1.92,6.00,3.32,5.00,277.89
141.417,8.79,2.37,6.00,3.44,5.00,177.94
141.458,10.46,2.56,7.00,2.27,5.00,381.91
141.500,11.57,2.06,5.00,2.55,5.00,282.88
141.542,12.68,1.97,7.00,3.93,5.00,448.85
141.583,13.24,1.89,6.00,3.68,5.00,388.88
141.625,13.24,2.77,6.00,4.82,8.13,486.85
141.667,9.35,4.77,9.00,5.38,8.33,129.01
141.708,10.46,4.60,7.00,3.87,8.54,240.93
141.750,9.90,4.49,8.00,4.12,8.75,170.96
141.792,8.24,3.70,7.00,4.03,8.96,61.02
141.833,7.68,3.16,6.00,3.87,9.17,1.05
141.875,7.12,3.18,5.00,3.56,9.38,0.00
141.917,6.57,3.20,5.00,3.32,9.58,0.00
141.958,6.01,3.35,3.00,2.83,9.79,0.00
142.000,6.01,3.68,3.00,3.09,5.00,0.00
142.042,6.01,4.01,4.00,2.65,4.88,0.00
142.083,5.46,3.80,2.00,3.21,4.75,0.00
142.125,5.46,3.95,1.00,3.53,4.63,0.00
142.167,4.90,4.61,3.00,5.52,4.50,0.00
