$//SWIFT CR/TEMP-WATER//1HOUR/sactrn_bc_script/
      JDAY,TEMP-WATER(C)
118.667,8.36
118.708,8.36
118.750,8.36
118.792,8.36
118.833,8.36
118.875,8.36
118.917,8.36
118.958,8.36
119.000,8.36
119.042,8.15
119.083,8.15
119.125,8.15
119.167,8.15
119.208,8.15
119.250,8.15
119.292,8.15
119.333,8.15
119.375,8.15
119.417,8.15
119.458,8.15
119.500,8.15
119.542,8.15
119.583,8.15
119.625,8.15
119.667,8.15
119.708,8.15
119.750,8.15
119.792,8.15
119.833,8.15
119.875,8.15
119.917,8.15
119.958,8.15
120.000,8.15
120.042,8.17
120.083,8.17
120.125,8.17
120.167,8.17
120.208,8.17
120.250,8.17
120.292,8.17
120.333,8.17
120.375,8.17
120.417,8.17
120.458,8.17
120.500,8.17
120.542,8.17
120.583,8.17
120.625,8.17
120.667,8.17
120.708,8.17
120.750,8.17
120.792,8.17
120.833,8.17
120.875,8.17
120.917,8.17
120.958,8.17
121.000,8.17
121.042,8.99
121.083,8.99
121.125,8.99
121.167,8.99
121.208,8.99
121.250,8.99
121.292,8.99
121.333,8.99
121.375,8.99
121.417,8.99
121.458,8.99
121.500,8.99
121.542,8.99
121.583,8.99
121.625,8.99
121.667,8.99
121.708,8.99
121.750,8.99
121.792,8.99
121.833,8.99
121.875,8.99
121.917,8.99
121.958,8.99
122.000,8.99
122.042,10.03
122.083,10.03
122.125,10.03
122.167,10.03
122.208,10.03
122.250,10.03
122.292,10.03
122.333,10.03
122.375,10.03
122.417,10.03
122.458,10.03
122.500,10.03
122.542,10.03
122.583,10.03
122.625,10.03
122.667,10.03
122.708,10.03
122.750,10.03
122.792,10.03
122.833,10.03
122.875,10.03
122.917,10.03
122.958,10.03
123.000,10.03
123.042,10.96
123.083,10.96
123.125,10.96
123.167,10.96
123.208,10.96
123.250,10.96
123.292,10.96
123.333,10.96
123.375,10.96
123.417,10.96
123.458,10.96
123.500,10.96
123.542,10.96
123.583,10.96
123.625,10.96
123.667,10.96
123.708,10.96
123.750,10.96
123.792,10.96
123.833,10.96
123.875,10.96
123.917,10.96
123.958,10.96
124.000,10.96
124.042,11.91
124.083,11.91
124.125,11.91
124.167,11.91
124.208,11.91
124.250,11.91
124.292,11.91
124.333,11.91
124.375,11.91
124.417,11.91
124.458,11.91
124.500,11.91
124.542,11.91
124.583,11.91
124.625,11.91
124.667,11.91
124.708,11.91
124.750,11.91
124.792,11.91
124.833,11.91
124.875,11.91
124.917,11.91
124.958,11.91
125.000,11.91
125.042,12.52
125.083,12.52
125.125,12.52
125.167,12.52
125.208,12.52
125.250,12.52
125.292,12.52
125.333,12.52
125.375,12.52
125.417,12.52
125.458,12.52
125.500,12.52
125.542,12.52
125.583,12.52
125.625,12.52
125.667,12.52
125.708,12.52
125.750,12.52
125.792,12.52
125.833,12.52
125.875,12.52
125.917,12.52
125.958,12.52
126.000,12.52
126.042,12.55
126.083,12.55
126.125,12.55
126.167,12.55
126.208,12.55
126.250,12.55
126.292,12.55
126.333,12.55
126.375,12.55
126.417,12.55
126.458,12.55
126.500,12.55
126.542,12.55
126.583,12.55
126.625,12.55
126.667,12.55
126.708,12.55
126.750,12.55
126.792,12.55
126.833,12.55
126.875,12.55
126.917,12.55
126.958,12.55
127.000,12.55
127.042,12.19
127.083,12.19
127.125,12.19
127.167,12.19
127.208,12.19
127.250,12.19
127.292,12.19
127.333,12.19
127.375,12.19
127.417,12.19
127.458,12.19
127.500,12.19
127.542,12.19
127.583,12.19
127.625,12.19
127.667,12.19
127.708,12.19
127.750,12.19
127.792,12.19
127.833,12.19
127.875,12.19
127.917,12.19
127.958,12.19
128.000,12.19
128.042,11.86
128.083,11.86
128.125,11.86
128.167,11.86
128.208,11.86
128.250,11.86
128.292,11.86
128.333,11.86
128.375,11.86
128.417,11.86
128.458,11.86
128.500,11.86
128.542,11.86
128.583,11.86
128.625,11.86
128.667,11.86
128.708,11.86
128.750,11.86
128.792,11.86
128.833,11.86
128.875,11.86
128.917,11.86
128.958,11.86
129.000,11.86
129.042,11.86
129.083,11.86
129.125,11.86
129.167,11.86
129.208,11.86
129.250,11.86
129.292,11.86
129.333,11.86
129.375,11.86
129.417,11.86
129.458,11.86
129.500,11.86
129.542,11.86
129.583,11.86
129.625,11.86
129.667,11.86
129.708,11.86
129.750,11.86
129.792,11.86
129.833,11.86
129.875,11.86
129.917,11.86
129.958,11.86
130.000,11.86
130.042,11.94
130.083,11.94
130.125,11.94
130.167,11.94
130.208,11.94
130.250,11.94
130.292,11.94
130.333,11.94
130.375,11.94
130.417,11.94
130.458,11.94
130.500,11.94
130.542,11.94
130.583,11.94
130.625,11.94
130.667,11.94
130.708,11.94
130.750,11.94
130.792,11.94
130.833,11.94
130.875,11.94
130.917,11.94
130.958,11.94
131.000,11.94
131.042,12.00
131.083,12.00
131.125,12.00
131.167,12.00
131.208,12.00
131.250,12.00
131.292,12.00
131.333,12.00
131.375,12.00
131.417,12.00
131.458,12.00
131.500,12.00
131.542,12.00
131.583,12.00
131.625,12.00
131.667,12.00
131.708,12.00
131.750,12.00
131.792,12.00
131.833,12.00
131.875,12.00
131.917,12.00
131.958,12.00
132.000,12.00
132.042,11.72
132.083,11.72
132.125,11.72
132.167,11.72
