$//STUART FORK/TEMP-WATER//1HOUR/sactrn_bc_script/
      JDAY,TEMP-WATER(C)
112.333,10.37
112.375,10.37
112.417,10.37
112.458,10.37
112.500,10.37
112.542,10.37
112.583,10.37
112.625,10.37
112.667,10.37
112.708,10.37
112.750,10.37
112.792,10.37
112.833,10.37
112.875,10.37
112.917,10.37
112.958,10.37
113.000,10.37
113.042,11.08
113.083,11.08
113.125,11.08
113.167,11.08
113.208,11.08
113.250,11.08
113.292,11.08
113.333,11.08
113.375,11.08
113.417,11.08
113.458,11.08
113.500,11.08
113.542,11.08
113.583,11.08
113.625,11.08
113.667,11.08
113.708,11.08
113.750,11.08
113.792,11.08
113.833,11.08
113.875,11.08
113.917,11.08
113.958,11.08
114.000,11.08
114.042,10.72
114.083,10.72
114.125,10.72
114.167,10.72
114.208,10.72
114.250,10.72
114.292,10.72
114.333,10.72
114.375,10.72
114.417,10.72
114.458,10.72
114.500,10.72
114.542,10.72
114.583,10.72
114.625,10.72
114.667,10.72
114.708,10.72
114.750,10.72
114.792,10.72
114.833,10.72
114.875,10.72
114.917,10.72
114.958,10.72
115.000,10.72
115.042,9.98
115.083,9.98
115.125,9.98
115.167,9.98
115.208,9.98
115.250,9.98
115.292,9.98
115.333,9.98
115.375,9.98
115.417,9.98
115.458,9.98
115.500,9.98
115.542,9.98
115.583,9.98
115.625,9.98
115.667,9.98
115.708,9.98
115.750,9.98
115.792,9.98
115.833,9.98
115.875,9.98
115.917,9.98
115.958,9.98
116.000,9.98
116.042,9.33
116.083,9.33
116.125,9.33
116.167,9.33
116.208,9.33
116.250,9.33
116.292,9.33
116.333,9.33
116.375,9.33
116.417,9.33
116.458,9.33
116.500,9.33
116.542,9.33
116.583,9.33
116.625,9.33
116.667,9.33
116.708,9.33
116.750,9.33
116.792,9.33
116.833,9.33
116.875,9.33
116.917,9.33
116.958,9.33
117.000,9.33
117.042,8.58
117.083,8.58
117.125,8.58
117.167,8.58
117.208,8.58
117.250,8.58
117.292,8.58
117.333,8.58
117.375,8.58
117.417,8.58
117.458,8.58
117.500,8.58
117.542,8.58
117.583,8.58
117.625,8.58
117.667,8.58
117.708,8.58
117.750,8.58
117.792,8.58
117.833,8.58
117.875,8.58
117.917,8.58
117.958,8.58
118.000,8.58
118.042,8.08
118.083,8.08
118.125,8.08
118.167,8.08
118.208,8.08
118.250,8.08
118.292,8.08
118.333,8.08
118.375,8.08
118.417,8.08
118.458,8.08
118.500,8.08
118.542,8.08
118.583,8.08
118.625,8.08
118.667,8.08
118.708,8.08
118.750,8.08
118.792,8.08
118.833,8.08
118.875,8.08
118.917,8.08
118.958,8.08
119.000,8.08
119.042,7.88
119.083,7.88
119.125,7.88
119.167,7.88
119.208,7.88
119.250,7.88
119.292,7.88
119.333,7.88
119.375,7.88
119.417,7.88
119.458,7.88
119.500,7.88
119.542,7.88
119.583,7.88
119.625,7.88
119.667,7.88
119.708,7.88
119.750,7.88
119.792,7.88
119.833,7.88
119.875,7.88
119.917,7.88
119.958,7.88
120.000,7.88
120.042,7.90
120.083,7.90
120.125,7.90
120.167,7.90
120.208,7.90
120.250,7.90
120.292,7.90
120.333,7.90
120.375,7.90
120.417,7.90
120.458,7.90
120.500,7.90
120.542,7.90
120.583,7.90
120.625,7.90
120.667,7.90
120.708,7.90
120.750,7.90
120.792,7.90
120.833,7.90
120.875,7.90
120.917,7.90
120.958,7.90
121.000,7.90
121.042,8.67
121.083,8.67
121.125,8.67
121.167,8.67
121.208,8.67
121.250,8.67
121.292,8.67
121.333,8.67
121.375,8.67
121.417,8.67
121.458,8.67
121.500,8.67
121.542,8.67
121.583,8.67
121.625,8.67
121.667,8.67
121.708,8.67
121.750,8.67
121.792,8.67
121.833,8.67
121.875,8.67
121.917,8.67
121.958,8.67
122.000,8.67
122.042,9.66
122.083,9.66
122.125,9.66
122.167,9.66
122.208,9.66
122.250,9.66
122.292,9.66
122.333,9.66
122.375,9.66
122.417,9.66
122.458,9.66
122.500,9.66
122.542,9.66
122.583,9.66
122.625,9.66
122.667,9.66
122.708,9.66
122.750,9.66
122.792,9.66
122.833,9.66
122.875,9.66
122.917,9.66
122.958,9.66
123.000,9.66
123.042,10.54
123.083,10.54
123.125,10.54
123.167,10.54
123.208,10.54
123.250,10.54
123.292,10.54
123.333,10.54
123.375,10.54
123.417,10.54
123.458,10.54
123.500,10.54
123.542,10.54
123.583,10.54
123.625,10.54
123.667,10.54
123.708,10.54
123.750,10.54
123.792,10.54
123.833,10.54
123.875,10.54
123.917,10.54
123.958,10.54
124.000,10.54
124.042,11.43
124.083,11.43
124.125,11.43
124.167,11.43
124.208,11.43
124.250,11.43
124.292,11.43
124.333,11.43
124.375,11.43
124.417,11.43
124.458,11.43
124.500,11.43
124.542,11.43
124.583,11.43
124.625,11.43
124.667,11.43
124.708,11.43
124.750,11.43
124.792,11.43
124.833,11.43
124.875,11.43
124.917,11.43
124.958,11.43
125.000,11.43
125.042,12.02
125.083,12.02
125.125,12.02
125.167,12.02
125.208,12.02
125.250,12.02
125.292,12.02
125.333,12.02
125.375,12.02
125.417,12.02
125.458,12.02
125.500,12.02
125.542,12.02
125.583,12.02
125.625,12.02
125.667,12.02
125.708,12.02
125.750,12.02
125.792,12.02
125.833,12.02
125.875,12.02
125.917,12.02
125.958,12.02
126.000,12.02
126.042,12.05
126.083,12.05
126.125,12.05
126.167,12.05
126.208,12.05
126.250,12.05
126.292,12.05
126.333,12.05
126.375,12.05
126.417,12.05
126.458,12.05
126.500,12.05
126.542,12.05
126.583,12.05
126.625,12.05
126.667,12.05
126.708,12.05
126.750,12.05
126.792,12.05
126.833,12.05
126.875,12.05
126.917,12.05
126.958,12.05
127.000,12.05
127.042,11.70
127.083,11.70
127.125,11.70
127.167,11.70
127.208,11.70
127.250,11.70
127.292,11.70
127.333,11.70
127.375,11.70
127.417,11.70
127.458,11.70
127.500,11.70
127.542,11.70
127.583,11.70
127.625,11.70
127.667,11.70
127.708,11.70
127.750,11.70
127.792,11.70
127.833,11.70
127.875,11.70
127.917,11.70
127.958,11.70
128.000,11.70
128.042,11.39
128.083,11.39
128.125,11.39
128.167,11.39
128.208,11.39
128.250,11.39
128.292,11.39
128.333,11.39
128.375,11.39
128.417,11.39
128.458,11.39
128.500,11.39
128.542,11.39
128.583,11.39
128.625,11.39
128.667,11.39
128.708,11.39
128.750,11.39
128.792,11.39
128.833,11.39
128.875,11.39
128.917,11.39
128.958,11.39
129.000,11.39
129.042,11.39
129.083,11.39
129.125,11.39
129.167,11.39
129.208,11.39
129.250,11.39
129.292,11.39
129.333,11.39
129.375,11.39
129.417,11.39
129.458,11.39
129.500,11.39
129.542,11.39
129.583,11.39
129.625,11.39
129.667,11.39
129.708,11.39
129.750,11.39
129.792,11.39
129.833,11.39
129.875,11.39
129.917,11.39
129.958,11.39
130.000,11.39
130.042,11.47
130.083,11.47
130.125,11.47
130.167,11.47
130.208,11.47
130.250,11.47
130.292,11.47
130.333,11.47
130.375,11.47
130.417,11.47
130.458,11.47
130.500,11.47
130.542,11.47
130.583,11.47
130.625,11.47
130.667,11.47
130.708,11.47
130.750,11.47
130.792,11.47
130.833,11.47
130.875,11.47
130.917,11.47
130.958,11.47
131.000,11.47
131.042,11.52
131.083,11.52
131.125,11.52
131.167,11.52
131.208,11.52
131.250,11.52
131.292,11.52
131.333,11.52
131.375,11.52
131.417,11.52
131.458,11.52
131.500,11.52
131.542,11.52
131.583,11.52
131.625,11.52
131.667,11.52
131.708,11.52
131.750,11.52
131.792,11.52
131.833,11.52
131.875,11.52
131.917,11.52
131.958,11.52
132.000,11.52
132.042,11.26
132.083,11.26
132.125,11.26
132.167,11.26
132.208,11.26
