JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
    91.923,   482.817,   710.324,     7.049,     0.000,     0.000,     0.000,     0.450,   119.947,  1208.701,     1.000,     7.155,   -78.224,     0.000,   268.037,   344.245,    18.488,   -16.471,     0.000,
    91.964,   502.472,   710.327,     7.047,     0.000,     0.000,     0.000,     0.450,   119.950,  1208.701,     1.000,     7.148,   -74.132,     0.000,   268.037,   343.779,    11.819,   -13.430,     0.000,
    92.003,   296.719,   710.329,     7.045,     0.000,     0.000,     0.000,     0.450,   119.952,  1208.701,     1.000,     7.142,   -77.021,     0.000,   264.876,   342.896,    11.324,   -12.323,     0.000,
    92.046,   336.155,   710.331,     7.043,     0.000,     0.000,     0.000,     0.450,   119.954,  1208.701,     1.000,     7.137,   -90.098,     0.000,   258.705,   342.672,    11.991,    -5.860,     0.000,
    92.089,   512.538,   710.334,     7.042,     0.000,     0.000,     0.000,     0.450,   119.957,  1208.701,     1.000,     7.131,   -94.848,     0.000,   255.693,   342.473,    11.055,    -2.989,     0.000,
    92.131,   557.326,   710.336,     7.040,     0.000,     0.000,     0.000,     0.450,   119.959,  1208.701,     1.000,     7.126,   -93.829,     0.000,   255.693,   342.272,    10.657,    -3.407,     0.000,
    92.173,   528.970,   710.337,     7.039,     0.000,     0.000,     0.000,     0.450,   119.960,  1208.701,     1.000,     7.121,  -100.789,     0.000,   255.692,   342.048,    19.999,    -5.566,     0.000,
    92.214,   506.291,   710.340,     7.038,     0.000,     0.000,     0.003,     0.450,   119.963,  1208.701,     1.000,     7.116,  -101.876,     0.003,   252.655,   341.723,    13.752,    -0.942,     0.000,
    92.253,   170.344,   710.342,     7.037,     0.000,     0.000,    13.194,     0.450,   119.965,  1208.701,     1.000,     7.112,   -85.458,    12.448,   253.007,   341.541,    10.705,    -1.333,     0.000,
    92.298,   534.614,   710.344,     7.036,     0.000,     0.000,    92.720,     0.450,   119.967,  1208.701,     1.000,     7.109,     0.494,    87.472,   261.807,   341.459,    17.431,   -10.105,     0.000,
    92.337,   351.195,   710.346,     7.035,     0.000,     0.000,   357.647,     0.450,   119.969,  1208.701,     1.000,     7.108,   268.238,   337.403,   271.175,   341.656,    17.283,   -18.599,     0.000,
    92.379,   183.490,   710.348,     7.034,     0.000,     0.000,   542.862,     0.450,   119.971,  1208.701,     1.000,     7.109,   463.108,   512.134,   284.609,   342.400,    19.277,   -28.042,     0.000,
    92.423,   523.519,   710.350,     7.034,     0.000,     0.000,   679.332,     0.450,   119.973,  1208.701,     1.000,     7.111,   595.659,   640.879,   294.223,   343.339,    33.293,   -37.189,     0.000,
    92.465,   561.365,   710.353,     7.033,     0.000,     0.000,   771.174,     0.450,   119.976,  1208.701,     1.000,     7.115,   687.595,   727.522,   301.091,   344.426,    35.794,   -39.202,     0.000,
    92.507,   585.592,   710.355,     7.033,     0.000,     0.000,   771.383,     0.450,   119.978,  1208.701,     1.000,     7.120,   695.619,   727.720,   308.091,   345.562,    38.148,   -43.519,     0.000,
    92.545,   286.285,   710.357,     7.033,     0.000,     0.000,   771.564,     0.450,   119.980,  1208.701,     1.000,     7.125,   684.492,   727.891,   308.094,   346.788,    62.207,   -57.502,     0.000,
    92.586,    66.163,   710.359,     7.032,     0.000,     0.000,   698.027,     0.450,   119.982,  1208.701,     1.000,     7.131,   634.393,   658.516,   318.422,   347.843,    51.725,   -57.022,     0.000,
    92.629,   404.644,   710.361,     7.032,     0.000,     0.000,   547.843,     0.450,   119.984,  1208.701,     1.000,     7.139,   468.847,   516.833,   311.677,   348.663,    69.701,   -58.701,     0.000,
    92.672,   503.717,   710.363,     7.033,     0.000,     0.000,   449.155,     0.450,   119.986,  1208.701,     1.000,     7.150,   390.287,   423.731,   318.877,   349.299,    51.022,   -47.998,     0.000,
    92.711,   314.092,   710.365,     7.033,     0.000,     0.000,   264.904,     0.450,   119.988,  1208.701,     1.000,     7.162,   171.699,   249.909,   308.088,   349.550,    86.065,   -49.317,     0.000,
    92.757,   667.381,   710.368,     7.033,     0.000,     0.000,    50.823,     0.450,   119.991,  1208.701,     1.000,     7.180,   -48.803,    47.946,   297.667,   349.308,    81.473,   -36.365,     0.000,
    92.800,   683.940,   710.370,     7.034,     0.000,     0.000,     1.046,     0.450,   119.993,  1208.701,     1.000,     7.208,  -106.558,     0.987,   287.481,   349.185,    70.973,   -25.132,     0.000,
    92.837,   405.013,   710.372,     7.035,     0.000,     0.000,     0.000,     0.450,   119.995,  1208.701,     1.000,     7.244,  -120.617,     0.000,   277.586,   349.215,    65.329,   -16.341,     0.000,
    92.879,   373.396,   710.374,     7.037,     0.000,     0.000,     0.000,     0.450,   119.997,  1208.701,     1.000,     7.297,  -139.973,     0.000,   264.878,   348.908,    60.969,    -5.027,     0.000,
    92.925,   696.213,   710.377,     7.039,     0.000,     0.000,     0.000,     0.450,   120.000,  1208.701,     1.000,     7.369,  -135.774,     0.000,   264.876,   349.381,    55.127,    -3.858,     0.000,
    92.965,   628.944,   710.379,     7.041,     0.000,     0.000,     0.000,     0.450,   120.002,  1213.203,     1.000,     7.435,  -148.282,     0.000,   258.704,   350.052,    55.153,     1.782,     0.000,
    93.008,   666.973,   710.381,     7.042,     0.000,     0.000,     0.000,     0.450,   120.004,  1213.203,     1.000,     7.497,  -161.471,     0.000,   252.654,   350.709,    55.853,     7.564,     0.000,
    93.049,   600.584,   710.383,     7.043,     0.000,     0.000,     0.000,     0.450,   120.006,  1213.203,     1.000,     7.534,  -164.388,     0.000,   249.653,   351.251,    52.871,     9.919,     0.000,
    93.090,   575.382,   710.386,     7.042,     0.000,     0.000,     0.000,     0.450,   120.009,  1213.203,     1.000,     7.542,  -172.519,     0.000,   246.748,   351.626,    55.018,    12.622,     0.000,
    93.133,   699.630,   710.388,     7.040,     0.000,     0.000,     0.000,     0.450,   120.011,  1213.203,     1.000,     7.533,  -173.539,     0.000,   246.779,   351.899,    55.118,    13.301,     0.000,
    93.170,   297.323,   710.390,     7.040,     0.000,     0.000,     0.000,     0.450,   120.013,  1213.203,     1.000,     7.523,  -193.214,     0.000,   240.227,   352.074,    55.676,    25.691,     0.000,
    93.215,   569.603,   710.392,     7.039,     0.000,     0.000,     0.004,     0.450,   120.015,  1213.203,     1.000,     7.521,  -183.815,     0.003,   240.286,   352.238,    47.370,    24.497,     0.000,
    93.253,    61.464,   710.394,     7.038,     0.000,     0.000,    18.291,     0.450,   120.017,  1213.203,     1.000,     7.525,  -173.513,    17.255,   238.518,   352.427,    50.108,    26.750,     0.000,
    93.296,   413.497,   710.396,     7.038,     0.000,     0.000,   103.719,     0.450,   120.019,  1213.203,     1.000,     7.525,   -78.306,    97.848,   241.230,   352.597,    45.907,    18.880,     0.000,
    93.339,   538.370,   710.398,     7.037,     0.000,     0.000,   362.624,     0.450,   120.021,  1213.203,     1.000,     7.520,   225.096,   342.098,   268.495,   352.966,    35.594,    -3.063,     0.000,
    93.381,   452.206,   710.400,     7.036,     0.000,     0.000,   521.968,     0.450,   120.023,  1213.203,     1.000,     7.512,   382.738,   492.423,   274.995,   353.936,    38.279,    -7.536,     0.000,
    93.420,   330.440,   710.402,     7.035,     0.000,     0.000,   680.379,     0.450,   120.025,  1213.203,     1.000,     7.500,   561.875,   641.867,   295.006,   355.145,    44.538,   -24.685,     0.000,
    93.464,   476.010,   710.404,     7.034,     0.000,     0.000,   776.056,     0.450,   120.027,  1213.203,     1.000,     7.485,   664.175,   732.128,   309.093,   356.540,    55.378,   -34.871,     0.000,
    93.505,   424.904,   710.406,     7.033,     0.000,     0.000,   776.255,     0.450,   120.029,  1213.203,     1.000,     7.467,   677.313,   732.316,   323.805,   357.845,    69.658,   -48.694,     0.000,
    93.547,   407.548,   710.408,     7.032,     0.000,     0.000,   776.439,     0.450,   120.031,  1213.203,     1.000,     7.444,   681.460,   732.490,   335.219,   358.875,    80.214,   -52.841,     0.000,
    93.588,   498.263,   710.410,     7.031,     0.000,     0.000,   685.291,     0.450,   120.033,  1213.203,     1.000,     7.422,   589.773,   646.501,   343.112,   359.530,   108.050,   -67.740,     0.000,
    93.631,   455.602,   710.412,     7.030,     0.000,     0.000,   566.690,     0.450,   120.035,  1213.203,     1.000,     7.405,   489.474,   534.613,   339.566,   360.043,    75.777,   -51.115,     0.000,
    93.672,   380.843,   710.414,     7.029,     0.000,     0.000,   377.470,     0.450,   120.037,  1213.203,     1.000,     7.396,   304.383,   356.104,   335.976,   360.415,    75.286,   -48.003,     0.000,
    93.712,   356.612,   710.416,     7.029,     0.000,     0.000,   216.042,     0.450,   120.039,  1213.203,     1.000,     7.388,   143.280,   203.814,   328.738,   360.310,    71.610,   -42.650,     0.000,
    93.755,   377.192,   710.418,     7.029,     0.000,     0.000,    45.842,     0.450,   120.041,  1213.203,     1.000,     7.378,   -31.439,    43.247,   318.003,   359.945,    65.766,   -33.022,     0.000,
    93.797,   443.632,   710.420,     7.028,     0.000,     0.000,     1.046,     0.450,   120.043,  1213.203,     1.000,     7.364,   -88.981,     0.987,   307.537,   359.280,    67.357,   -29.132,     0.000,
    93.838,   421.511,   710.422,     7.028,     0.000,     0.000,     0.000,     0.450,   120.045,  1213.203,     1.000,     7.345,   -90.901,     0.000,   304.288,   358.489,    62.009,   -25.309,     0.000,
    93.879,   365.479,   710.424,     7.028,     0.000,     0.000,     0.000,     0.450,   120.047,  1213.203,     1.000,     7.327,   -96.901,     0.000,   301.167,   357.710,    63.725,   -23.366,     0.000,
    93.922,   494.633,   710.426,     7.027,     0.000,     0.000,     0.000,     0.450,   120.049,  1213.203,     1.000,     7.312,  -105.290,     0.000,   294.220,   356.915,    63.985,   -21.390,     0.000,
    93.962,   388.592,   710.428,     7.027,     0.000,     0.000,     0.000,     0.450,   120.051,  1213.203,     1.000,     7.302,  -113.897,     0.000,   290.865,   356.144,    68.060,   -19.441,     0.000,
    94.006,   558.459,   710.430,     7.027,     0.000,     0.000,     0.000,     0.450,   120.053,  1213.203,     1.000,     7.297,  -104.707,     0.000,   291.880,   355.438,    57.618,   -16.468,     0.000,
    94.049,   560.811,   710.433,     7.027,     0.000,     0.000,     0.000,     0.450,   120.056,  1213.203,     1.000,     7.297,  -106.105,     0.000,   285.793,   354.856,    48.040,   -10.999,     0.000,
    94.090,   567.306,   710.435,     7.028,     0.000,     0.000,     0.000,     0.450,   120.058,  1213.203,     1.000,     7.302,  -111.798,     0.000,   279.849,   354.389,    44.087,    -6.828,     0.000,
    94.132,   591.361,   710.437,     7.028,     0.000,     0.000,     0.000,     0.450,   120.060,  1213.203,     1.000,     7.312,  -116.616,     0.000,   277.245,   354.136,    44.725,    -5.000,     0.000,
    94.173,   514.254,   710.440,     7.028,     0.000,     0.000,     0.000,     0.450,   120.063,  1213.203,     1.000,     7.323,  -115.181,     0.000,   274.723,   353.966,    38.275,    -2.337,     0.000,
    94.212,   177.468,   710.442,     7.028,     0.000,     0.000,     0.245,     0.450,   120.065,  1213.203,     1.000,     7.331,  -107.465,     0.231,   278.596,   353.856,    36.983,    -4.547,     0.000,
    94.254,   346.602,   710.444,     7.028,     0.000,     0.000,     6.035,     0.450,   120.067,  1213.203,     1.000,     7.337,  -101.342,     5.694,   276.270,   353.748,    31.998,    -2.440,     0.000,
    94.299,   576.083,   710.447,     7.029,     0.000,     0.000,    67.770,     0.450,   120.070,  1213.203,     1.000,     7.343,   -32.434,    63.934,   283.673,   353.672,    33.654,    -7.285,     0.000,
    94.339,   531.062,   710.449,     7.029,     0.000,     0.000,   156.373,     0.450,   120.072,  1213.203,     1.000,     7.351,    53.401,   147.522,   284.573,   353.720,    33.689,    -8.715,     0.000,
    94.382,   619.031,   710.452,     7.029,     0.000,     0.000,   293.808,     0.450,   120.075,  1213.203,     1.000,     7.374,   218.083,   277.178,   306.135,   354.100,    33.105,   -21.977,     0.000,
    94.424,   619.334,   710.454,     7.030,     0.000,     0.000,   329.685,     0.450,   120.077,  1213.203,     1.000,     7.407,   274.469,   311.024,   314.300,   354.833,    21.442,   -25.419,     0.000,
    94.465,   588.233,   710.456,     7.030,     0.000,     0.000,   317.871,     0.450,   120.079,  1213.203,     1.000,     7.440,   271.515,   299.878,   319.102,   355.599,    22.753,   -30.887,     0.000,
    94.507,   599.628,   710.459,     7.031,     0.000,     0.000,   713.116,     0.450,   120.082,  1213.203,     1.000,     7.475,   668.071,   672.751,   343.003,   356.731,    40.199,   -49.247,     0.000,
    94.546,   421.494,   710.461,     7.031,     0.000,     0.000,   686.229,     0.450,   120.084,  1213.203,     1.000,     7.508,   644.207,   647.386,   352.205,   358.320,    47.103,   -50.039,     0.000,
    94.588,   266.067,   710.463,     7.032,     0.000,     0.000,   591.841,     0.450,   120.086,  1213.203,     1.000,     7.538,   544.626,   558.341,   349.484,   359.660,    52.499,   -48.960,     0.000,
    94.631,   553.708,   710.466,     7.032,     0.000,     0.000,   303.718,     0.450,   120.089,  1213.203,     1.000,     7.560,   259.794,   286.526,   347.062,   360.331,    58.971,   -45.507,     0.000,
    94.673,   547.190,   710.468,     7.033,     0.000,     0.000,   177.267,     0.450,   120.091,  1213.203,     1.000,     7.572,   130.666,   167.233,   340.600,   360.364,    59.513,   -42.710,     0.000,
    94.714,   552.597,   710.470,     7.033,     0.000,     0.000,    63.796,     0.450,   120.093,  1213.203,     1.000,     7.571,    14.809,    60.185,   334.335,   360.036,    51.686,   -32.010,     0.000,
    94.757,   567.994,   710.473,     7.033,     0.000,     0.000,    14.932,     0.450,   120.096,  1213.203,     1.000,     7.560,   -35.573,    14.087,   328.197,   359.530,    42.944,   -24.617,     0.000,
    94.799,   564.439,   710.475,     7.033,     0.000,     0.000,     0.000,     0.450,   120.098,  1213.203,     1.000,     7.544,   -44.903,     0.000,   322.183,   359.017,    31.652,   -23.583,     0.000,
    94.840,   567.376,   710.477,     7.033,     0.000,     0.000,     0.000,     0.450,   120.100,  1213.203,     1.000,     7.524,   -56.770,     0.000,   323.684,   358.456,    42.602,   -20.604,     0.000,
    94.882,   588.678,   710.480,     7.032,     0.000,     0.000,     0.000,     0.450,   120.103,  1213.203,     1.000,     7.507,   -53.781,     0.000,   321.458,   357.900,    36.698,   -19.358,     0.000,
    94.920,    88.666,   710.482,     7.032,     0.000,     0.000,     0.000,     0.450,   120.105,  1213.203,     1.000,     7.498,   -68.529,     0.000,   307.101,   357.429,    37.445,   -19.244,     0.000,
    94.963,   448.159,   710.484,     7.032,     0.000,     0.000,     0.000,     0.450,   120.107,  1213.203,     1.000,     7.491,   -72.731,     0.000,   304.382,   357.094,    35.781,   -15.762,     0.000,
    95.007,   615.415,   710.487,     7.032,     0.000,     0.000,     0.000,     0.450,   120.110,  1213.203,     1.000,     7.480,   -66.874,     0.000,   311.433,   356.820,    32.777,   -11.289,     0.000,
